time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,wifi_freq,bit_rate,link_quality,link_quality_max,signal_level,gpu,gpu_mem,state,net
22-3-2022 19:32:0,1647991920.661543,1800.0,19.8,2143.91,485.67,368793.34,11.8,31728550,61417245,0.0,8.033631022006422e-07,45.764,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:32:5,1647991925.6656168,1100.0,29.5,2148.52,486.91,368807.08,11.9,31728820,61417746,5.395603814964948e-07,1.0011842634434959e-06,44.79,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:32:10,1647991930.668603,1800.0,19.9,2151.91,487.8,368822.49,11.9,31757450,61949442,5.722582253326277e-05,0.0010627572803927937,45.277,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:32:15,1647991935.6702573,1800.0,22.5,2155.54,488.84,368837.38,11.9,31760676,61952756,6.449865885764059e-06,6.625807670620611e-06,45.764,5.745,24,61,70,-49,0,0,stream,
22-3-2022 19:32:20,1647991940.6737263,1000.0,30.0,2159.84,489.92,368851.36,11.9,31761989,61953406,2.6241793494446556e-06,1.2990986878438887e-06,44.79,5.745,433.3,63,70,-47,0,0,stream,
22-3-2022 19:32:25,1647991945.6777327,1800.0,22.0,2163.1,490.88,368866.85,11.9,31762592,61954196,1.2050344334307018e-06,1.5787349957052312e-06,45.277,5.745,390,62,70,-48,0,0,stream,
22-3-2022 19:32:30,1647991950.6815355,1100.0,30.9,2167.73,492.35,368880.55,11.9,31763633,61955027,2.0804177273392173e-06,1.6607369177895192e-06,44.303,5.745,433.3,64,70,-46,0,0,stream,
22-3-2022 19:32:35,1647991955.685007,1800.0,20.4,2170.91,493.27,368896.29,11.9,31763723,61955280,1.798751086493948e-07,5.056489165366321e-07,45.277,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:32:40,1647991960.6855323,1800.0,30.9,2175.5,494.32,368910.2,11.7,31764032,61955825,6.179350876332256e-07,1.0898855105505112e-06,44.79,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:32:45,1647991965.689567,1800.0,32.9,2179.57,495.36,368924.55,11.6,31765466,61957493,2.8656875290844584e-06,3.333310180273973e-06,44.79,5.745,433.3,64,70,-46,0,0,stream,
22-3-2022 19:32:50,1647991970.693586,1200.0,22.3,2182.75,496.12,368940.11,11.7,31766739,61958300,2.5439551576570214e-06,1.6127037016725971e-06,44.79,5.745,433.3,63,70,-47,0,0,stream,
22-3-2022 19:32:55,1647991975.6975849,1800.0,20.2,2185.75,496.84,368955.84,11.7,31767640,61959109,1.8005599998322874e-06,1.6167070364753835e-06,45.764,5.745,433.3,63,70,-47,0,0,stream,
22-3-2022 19:33:0,1647991980.7015922,1000.0,30.5,2190.28,498.01,368969.64,11.7,31767730,61959362,1.7985585130935632e-07,5.055947820140795e-07,43.329,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:33:5,1647991985.70558,1800.0,20.3,2193.69,499.03,368985.33,11.7,31767730,61959908,0.0,1.091129760914752e-06,44.79,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:33:10,1647991990.7095118,1100.0,28.9,2198.22,500.27,368999.31,11.7,31768015,61960441,5.695521314525707e-07,1.065162407242878e-06,44.303,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:33:15,1647991995.7134962,1800.0,18.9,2201.4,501.1,369015.1,11.7,31768015,61961140,0.0,1.396886834488965e-06,44.303,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:33:20,1647992000.717544,1800.0,30.8,2206.16,502.37,369028.73,11.7,31771414,61966960,6.792500966958188e-06,1.1630584179963711e-05,44.79,5.745,433.3,60,70,-50,0,0,stream,
22-3-2022 19:33:25,1647992005.7216625,1800.0,20.9,2209.24,503.22,369044.41,11.7,31772863,61968644,2.89561491527336e-06,3.3652281002900883e-06,44.303,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:33:30,1647992010.7254891,900.0,20.3,2212.21,504.07,369060.15,11.7,31773286,61969001,8.453530313418847e-07,7.134539768062715e-07,43.329,5.745,433.3,64,70,-46,0,0,stream,
22-3-2022 19:33:35,1647992015.7294881,1800.0,23.9,2215.67,505.28,369075.51,11.7,31782693,61981364,1.8798964607555268e-05,2.470623997482787e-05,44.79,5.745,433.3,63,70,-47,0,0,stream,
22-3-2022 19:33:40,1647992020.733543,1800.0,20.0,2220.03,506.44,369089.79,11.7,31784615,61982349,3.840885207427848e-06,1.9684037093217644e-06,44.303,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:33:45,1647992025.7375555,1100.0,27.3,2224.48,507.71,369103.67,11.8,31822269,64756239,7.524761251646747e-05,0.00554333138267658,44.303,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:33:50,1647992030.7415493,1100.0,29.9,2229.03,508.9,369117.53,11.8,31823248,64757104,1.9564372958591967e-06,1.7286192654935703e-06,43.329,5.745,433.3,63,70,-47,0,0,stream,
22-3-2022 19:33:55,1647992035.7455285,1800.0,19.7,2232.59,509.9,369132.44,11.8,31826320,64758359,6.1391142398518025e-06,2.5080040270227905e-06,44.79,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:34:0,1647992040.7494888,1800.0,18.5,2236.24,510.84,369147.33,11.8,31832976,65290573,1.3301464253296303e-05,0.0010635855613136778,44.79,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:34:5,1647992045.7519848,1100.0,28.1,2239.59,511.78,369162.45,11.8,31833399,65291403,8.455778868247429e-07,1.6591717401052874e-06,44.303,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:34:10,1647992050.7523317,1800.0,21.6,2242.82,512.92,369178.11,11.8,31833684,65291735,5.699604562538219e-07,6.639539350044522e-07,43.816,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:34:15,1647992055.7535398,1000.0,30.5,2247.34,514.34,369191.9,11.8,31834584,65293042,1.7995652009547597e-06,2.613368575164301e-06,44.79,5.745,24,63,70,-47,0,0,stream,
22-3-2022 19:34:20,1647992060.7575421,1800.0,19.4,2250.34,515.26,369207.57,11.8,31835651,65293959,2.132293170668792e-06,1.832533118559777e-06,45.277,5.745,390,63,70,-47,0,0,stream,
22-3-2022 19:34:25,1647992065.761645,1000.0,29.5,2254.76,516.5,369221.46,11.8,31835651,65294160,0.0,4.01670393667001e-07,43.329,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:34:30,1647992070.766276,1800.0,18.8,2258.18,517.24,369236.91,11.8,31844257,65809528,1.7196073670439675e-05,0.0010297822560291837,44.79,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:34:35,1647992075.7695303,1800.0,19.0,2261.28,517.96,369252.49,11.9,31844257,65809729,0.0,4.0173851534202487e-07,44.303,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:34:40,1647992080.7735183,1800.0,21.1,2264.42,518.98,369268.16,11.9,31844566,65810326,6.175074726345654e-07,1.193048418002704e-06,44.303,5.745,433.3,64,70,-46,0,0,stream,
22-3-2022 19:34:45,1647992085.7775755,1800.0,27.1,2268.79,520.3,369282.17,11.8,31844854,65811526,5.755329930809375e-07,2.3980541378372395e-06,43.816,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:34:50,1647992090.7815752,1100.0,25.3,2272.21,521.2,369297.6,11.9,31845921,65812242,2.1322942882071037e-06,1.4308553986469412e-06,44.303,5.745,390,62,70,-48,0,0,stream,
22-3-2022 19:34:55,1647992095.785562,1800.0,21.4,2275.43,522.05,369313.25,11.9,31849088,65815303,6.32895350072674e-06,6.117122407870082e-06,45.764,5.745,433.3,62,70,-48,0,0,stream,
22-3-2022 19:35:0,1647992100.789552,1800.0,18.3,2279.76,523.23,369327.3,11.9,31856449,66336572,1.4710261402865555e-05,0.0010417067315867852,44.303,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:35:5,1647992105.7935414,1100.0,28.8,2283.22,524.09,369342.39,11.9,31856644,66336996,3.896890703575948e-07,8.473239273416421e-07,44.79,5.745,433.3,64,70,-46,0,0,stream,
22-3-2022 19:35:10,1647992110.7975216,1800.0,19.9,2286.34,524.88,369357.89,11.9,31869801,67163466,2.629306987626484e-05,0.0016516252535256216,43.816,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:35:15,1647992115.8015385,1100.0,30.0,2290.81,526.26,369371.8,11.9,31869801,67163811,0.0,6.894461160581899e-07,43.816,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:35:20,1647992120.801902,1800.0,20.4,2293.97,527.3,369387.46,11.9,31869891,67163863,1.7998691177175274e-07,1.0399243791256825e-07,43.816,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:35:25,1647992125.8057582,1100.0,29.2,2298.55,528.44,369401.23,11.9,31869891,67164265,0.0,8.033804037737543e-07,43.816,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:35:30,1647992130.8095233,1800.0,19.8,2301.84,529.3,369416.79,11.9,31879685,67713190,1.9573260918787502e-05,0.0010970239176889352,43.816,5.745,433.3,62,70,-48,0,0,stream,
22-3-2022 19:35:35,1647992135.8135514,1800.0,23.4,2306.0,530.52,369430.98,11.9,31880587,67713947,1.8025478379382149e-06,1.512781278624422e-06,43.816,5.745,433.3,63,70,-47,0,0,stream,
22-3-2022 19:35:40,1647992140.8174942,1100.0,27.2,2309.31,531.42,369446.24,11.9,31880896,67714492,6.175130627861359e-07,1.0891411625192366e-06,42.842,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:35:45,1647992145.8214848,1800.0,21.6,2312.43,532.4,369461.92,11.9,31881184,67715309,5.755406437256489e-07,1.6326968955689414e-06,43.816,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:35:50,1647992150.8254883,1800.0,20.6,2315.66,533.5,369477.64,11.9,31881274,67716117,1.7985598841869704e-07,1.6147070960256355e-06,44.79,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:35:55,1647992155.8295124,1100.0,28.4,2320.06,534.78,369491.6,11.9,31881408,67716519,2.6778448550480125e-07,8.033534565144038e-07,43.329,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:36:0,1647992160.8334932,1800.0,21.6,2323.4,535.8,369506.98,12.0,31891931,68257578,2.1029257031218993e-05,0.001081257130101142,44.303,5.745,433.3,60,70,-50,0,0,stream,
22-3-2022 19:36:5,1647992165.8375094,1100.0,27.3,2327.79,537.04,369520.92,12.0,31892306,68259069,7.493980593533608e-07,2.9796066839889627e-06,42.355,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:36:10,1647992170.8415031,1800.0,19.1,2330.87,537.79,369536.65,12.0,31892396,68259523,1.7985633976233678e-07,9.072753139122322e-07,44.79,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:36:15,1647992175.845497,1100.0,31.2,2335.28,539.1,369550.46,12.0,31893718,68260559,2.6418897907312136e-06,2.07034631104201e-06,43.329,5.745,24,63,70,-47,0,0,stream,
22-3-2022 19:36:20,1647992180.849519,1000.0,28.6,2339.64,540.51,369564.19,12.0,31893808,68260812,1.7985532001263555e-07,5.055932884799644e-07,42.842,5.745,390,65,70,-45,0,0,stream,
22-3-2022 19:36:25,1647992185.8535097,1100.0,28.8,2344.0,541.95,369578.17,12.0,31893808,68261013,0.0,4.0167940760019246e-07,43.329,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:36:30,1647992190.8574913,1800.0,19.3,2347.04,542.82,369593.8,12.0,31903561,68802488,1.9490479379385198e-05,0.0010820883135396905,43.816,5.745,433.3,63,70,-47,0,0,stream,
22-3-2022 19:36:35,1647992195.8615232,1100.0,29.3,2351.58,544.12,369607.57,12.0,31904008,68803070,8.932796777424668e-07,1.1630621307519365e-06,44.303,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:36:40,1647992200.8655076,1800.0,19.0,2354.63,544.83,369623.39,12.0,31904521,68803607,1.0251830416206568e-06,1.0731448213455998e-06,43.329,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:36:45,1647992205.8674772,1800.0,18.0,2358.41,545.84,369637.92,12.0,31904809,68804453,5.757731942006449e-07,1.6913337579643944e-06,42.842,5.745,433.3,65,70,-45,0,0,stream,
22-3-2022 19:36:50,1647992210.8682296,1000.0,29.7,2361.95,546.82,369653.0,12.0,31904899,68805261,1.7997291591059618e-07,1.615756845064019e-06,43.329,5.745,24,64,70,-46,0,0,stream,
22-3-2022 19:36:55,1647992215.8722775,1800.0,22.0,2365.85,548.06,369667.78,12.0,31905801,68805869,1.8025407096782247e-06,1.2150163541955217e-06,43.816,5.745,390,63,70,-47,0,0,stream,
22-3-2022 19:37:0,1647992220.8736272,1800.0,20.8,2369.46,549.09,369682.85,12.0,31913255,69332971,1.4903976857519607e-05,0.0010539195075868393,43.816,5.745,433.3,63,70,-47,0,0,stream,
22-3-2022 19:37:5,1647992225.8775547,1200.0,29.6,2372.87,550.18,369698.08,12.0,31913450,69333596,3.896938978395886e-07,1.2490189033320146e-06,44.303,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:37:10,1647992230.881542,1800.0,20.1,2376.11,551.04,369713.65,12.0,31913540,69333849,1.798565711357272e-07,5.055968055259888e-07,43.816,5.745,24,65,70,-45,0,0,stream,
22-3-2022 19:37:15,1647992235.8908608,1800.0,29.8,2382.06,552.4,369727.44,7.1,31914302,69334674,1.5211649050008362e-06,1.6469305073827952e-06,46.251,5.745,24,65,70,-45,0,0,transition,
22-3-2022 19:37:20,1647992240.894141,1800.0,6.5,2383.16,552.66,369744.22,7.0,31914302,69334674,0.0,0.0,43.816,5.745,24,64,70,-46,0,0,game,
22-3-2022 19:37:25,1647992245.8965185,900.0,12.7,2384.45,553.4,369762.28,7.0,31914302,69335076,0.0,8.036178780803577e-07,42.355,5.745,24,65,70,-45,0,0,game,
22-3-2022 19:37:30,1647992250.9005218,900.0,12.9,2386.03,554.31,369779.82,7.1,31914302,69335478,0.0,8.033567865465687e-07,42.842,5.745,24,65,70,-45,0,0,game,
22-3-2022 19:37:35,1647992255.901524,900.0,11.8,2387.71,555.1,369797.25,7.0,31914302,69335679,0.0,4.0191943028998664e-07,42.355,5.745,24,65,70,-45,0,0,game,
22-3-2022 19:37:40,1647992260.905511,800.0,11.4,2389.34,555.81,369814.68,7.0,31914302,69336081,0.0,8.033594276261919e-07,42.355,5.745,24,65,70,-45,0,0,game,
22-3-2022 19:37:45,1647992265.9097857,800.0,9.6,2390.92,556.31,369832.08,7.0,31914590,69336927,5.755079585220194e-07,1.690554628158432e-06,40.894,5.745,433.3,65,70,-45,0,0,game,
22-3-2022 19:37:50,1647992270.9135897,900.0,10.5,2392.52,556.76,369849.44,7.0,31914726,69337618,2.717932214332596e-07,1.3809493824292822e-06,41.381,5.745,390,64,70,-46,0,0,game,
22-3-2022 19:37:55,1647992275.917504,1800.0,6.3,2393.46,557.07,369867.98,7.0,31914860,69338020,2.677903546313125e-07,8.033710638939376e-07,42.355,5.745,24,65,70,-45,0,0,game,
22-3-2022 19:38:0,1647992280.92154,800.0,11.5,2395.12,557.71,369885.38,7.1,31914860,69338221,0.0,4.016757713576535e-07,42.842,5.745,24,65,70,-45,0,0,game,
22-3-2022 19:38:5,1647992285.9255395,900.0,12.4,2396.83,558.64,369902.82,7.1,31914860,69338767,0.0,1.0911272135254435e-06,41.868,5.745,24,65,70,-45,0,0,game,
22-3-2022 19:38:10,1647992290.9295235,900.0,12.5,2398.5,559.46,369920.26,7.0,31914860,69339169,0.0,8.033598869461598e-07,41.381,5.745,24,65,70,-45,0,0,game,
