time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,wifi_freq,bit_rate,link_quality,link_quality_max,signal_level,gpu,gpu_mem,net,cpu_user_time_diff,cpu_system_time_diff,cpu_idle_time_diff,net_sent_diff,net_recv_diff,state,label,label - 1 step,label - 2 step,label - 4 step,label - 8 step,label - 16 step,label - 32 step,predicted states - 1 step,log_likelihood - 1 step,predicted states - 2 step,log_likelihood - 2 step,predicted states - 4 step,log_likelihood - 4 step,predicted states - 8 step,log_likelihood - 8 step,predicted states - 16 step,log_likelihood - 16 step,predicted states - 32 step,log_likelihood - 32 step
21-3-2022 6:39:1,1647859141.5354383,1800.0,95.5,82376.16,6034.96,2115840.52,8.9,321332250,403910645,3.519202797344735e-06,2.1842638600214627e-06,65.244,5.745,433.3,66,70,-44,0,0,0.0,17.889999999999418,0.06999999999970896,1.779999999795109,1761.0,1093.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],735.82,[4 4],740.24,[4 4 4 4],743.31,[4 4 6 6 4 4 4 4],725.01,[4 4 4 4 4 4 4 4 4 4 4 4 6 6 5 5],739.68,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 6 6 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4],784.96
21-3-2022 6:39:6,1647859146.5393922,1800.0,94.3,82394.76,6035.03,2115841.67,8.9,321333629,403911879,2.755820864801359e-06,2.466049997944073e-06,64.757,5.745,390.0,64,70,-46,0,0,0.0,18.59999999999127,0.06999999999970896,1.1499999999068677,1379.0,1234.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],734.94,[4 4],735.89,[4 4 4 4],735.74,[4 4 4 4 4 4 4 4],751.35,[4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 4],740.82,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 6 2 2 5 5 5 5 5 5 5 5 5 5],746.89
21-3-2022 6:39:11,1647859151.5394633,1800.0,90.0,82412.34,6035.08,2115843.62,8.9,321335831,403913266,4.4039374211620565e-06,2.7739605827210592e-06,63.783,5.745,433.3,64,70,-46,0,0,0.0,17.580000000001746,0.0500000000001819,1.9500000001862645,2202.0,1387.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],727.5,[4 4],735.55,[4 4 4 4],739.06,[4 4 4 4 4 6 6 6],731.3,[4 4 4 4 4 4 4 4 6 6 7 7 7 7 7 7],746.38,[4 4 4 4 4 4 4 4 4 4 6 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],777.19
21-3-2022 6:39:16,1647859156.5434628,1800.0,94.2,82430.96,6035.16,2115844.72,8.9,321336739,403913861,1.8145485528957927e-06,1.1890488865341371e-06,64.27,5.745,433.3,66,70,-44,0,0,0.0,18.620000000009895,0.07999999999992724,1.1000000000931323,908.0,595.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],727.95,[4 4],726.93,[4 4 4 4],736.19,[4 4 4 4 4 4 4 4],742.95,[4 4 4 4 4 4 6 2 2 5 5 5 5 5 5 5],719.23,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],777.82
21-3-2022 6:39:21,1647859161.547397,1800.0,90.4,82449.31,6035.22,2115846.05,8.9,321337619,403914657,1.7586163535197698e-06,1.59074842886561e-06,63.296,5.745,433.3,64,70,-46,0,0,0.0,18.34999999999127,0.06000000000040018,1.3299999996088445,880.0,796.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],724.0,[4 4],727.26,[4 4 4 4],733.85,[4 4 4 4 4 4 4 4],737.13,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],753.02,[4 4 4 4 4 6 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],772.47
21-3-2022 6:39:26,1647859166.5474648,1800.0,89.8,82467.31,6035.27,2115847.8,8.9,321339559,403917190,3.879947087055832e-06,5.065930913150732e-06,64.757,5.745,390.0,64,70,-46,0,0,0.0,18.0,0.0500000000001819,1.75,1940.0,2533.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],725.83,[4 4],727.03,[4 4 4 4],730.96,[4 4 4 4 4 4 4 4],740.52,[4 4 4 4 4 4 6 2 0 0 0 0 0 0 0 0],751.47,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 6 6 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0],768.41
21-3-2022 6:39:31,1647859171.551435,1800.0,88.0,82485.36,6035.32,2115849.42,8.9,321340944,403917894,2.767802284067426e-06,1.4068828938508797e-06,64.27,5.745,433.3,64,70,-46,0,0,0.0,18.05000000000291,0.049999999999272404,1.6200000001117587,1385.0,704.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],723.27,[4 4],726.02,[4 4 6 4],719.18,[4 4 4 4 4 4 4 4],739.59,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],738.87,[4 4 4 4 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],774.17
21-3-2022 6:39:36,1647859176.5554042,1800.0,91.8,82502.87,6035.41,2115851.51,8.9,321343520,403919774,5.147913388152791e-06,3.7570175348320062e-06,64.757,5.745,433.3,64,70,-46,0,0,0.0,17.50999999999476,0.09000000000014552,2.0899999998509884,2576.0,1880.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],720.63,[4 4],722.57,[4 4 4 4],726.3,[4 4 4 4 4 4 4 6],726.07,[4 4 4 6 6 2 2 2 2 5 5 5 5 5 5 5],683.19,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 6 6 4 4 4 4 4 4 4 4 4 4 4 4],757.17
21-3-2022 6:39:41,1647859181.558361,1800.0,95.3,82521.69,6035.47,2115852.42,8.9,321343590,403920284,1.3991725665011525e-07,1.019397155593697e-06,65.244,5.745,24.0,65,70,-45,0,0,0.0,18.820000000006985,0.06000000000040018,0.9100000001490116,70.0,510.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],715.67,[4 4],719.7,[4 4 4 6],715.08,[4 4 4 4 4 4 4 4],728.66,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],742.74,[4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],766.07
21-3-2022 6:39:46,1647859186.5594645,1800.0,95.5,82540.26,6035.54,2115853.55,8.9,321344452,403921126,1.7236196312116029e-06,1.6836284564735149e-06,64.757,5.745,433.3,65,70,-45,0,0,0.0,18.569999999992433,0.06999999999970896,1.1299999998882413,862.0,842.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],711.5,[4 4],715.18,[4 4 4 4],716.11,[4 4 4 4 6 6 7 7],717.2,[4 4 6 6 7 7 7 7 7 7 7 7 7 7 7 7],730.02,[4 4 4 4 4 4 4 6 6 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],746.63
21-3-2022 6:39:51,1647859191.5634477,1800.0,90.5,82557.88,6035.63,2115855.5,8.9,321346654,403922513,4.400494338087729e-06,2.771791846924469e-06,64.27,5.745,433.3,64,70,-46,0,0,0.0,17.620000000009895,0.09000000000014552,1.9500000001862645,2202.0,1387.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],708.88,[4 4],713.79,[4 4 4 4],718.17,[4 4 4 4 4 4 6 6],711.78,[4 4 4 4 4 4 4 6 6 2 0 0 0 0 0 0],712.22,[4 4 4 4 4 4 4 4 4 4 4 4 4 6 6 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],742.65
21-3-2022 6:39:56,1647859196.565646,1800.0,90.3,82575.89,6035.71,2115857.24,8.9,321348416,403924000,3.522451375880927e-06,2.972693073742871e-06,64.757,5.745,433.3,65,70,-45,0,0,0.0,18.00999999999476,0.07999999999992724,1.7400000002235174,1762.0,1487.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[6],698.61,[4 6],703.71,[4 4 4 6],710.26,[4 4 6 6 4 4 4 4],709.05,[4 4 4 4 4 6 6 4 4 4 4 4 4 4 4 4],723.85,[4 4 4 4 4 6 6 2 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5],693.72
21-3-2022 6:40:1,1647859201.567467,1800.0,95.2,82594.3,6035.75,2115858.57,8.9,321349295,403924796,1.757359955056347e-06,1.5914203916096156e-06,64.757,5.745,433.3,65,70,-45,0,0,0.0,18.410000000003492,0.03999999999996362,1.3299999996088445,879.0,796.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],705.57,[4 4],706.92,[4 4 4 4],708.93,[4 4 4 6 7 7 7 7],717.14,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],729.99,[4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],765.8
21-3-2022 6:40:6,1647859206.571449,1800.0,92.5,82612.47,6035.8,2115860.12,8.9,321350616,403926077,2.639897550159323e-06,2.5599612125314856e-06,64.757,5.745,433.3,65,70,-45,0,0,0.0,18.169999999998254,0.0500000000001819,1.5500000002793968,1321.0,1281.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],702.63,[4 4],706.33,[4 4 4 6],705.21,[4 4 4 4 4 4 4 4],720.77,[6 2 2 5 5 5 5 5 5 5 5 5 5 5 5 5],686.82,[4 4 4 4 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],780.7
21-3-2022 6:40:11,1647859211.5754335,1800.0,87.9,82630.01,6035.89,2115862.21,8.9,321352972,403927263,4.708248042998572e-06,2.3701112814076e-06,64.757,5.745,433.3,64,70,-46,0,0,0.0,17.539999999993597,0.09000000000014552,2.0899999998509884,2356.0,1186.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],701.17,[4 4],702.84,[4 4 4 4],706.51,[4 4 4 4 4 4 6 6],703.59,[4 4 4 4 4 4 4 4 4 4 6 6 4 4 4 4],715.23,[4 4 4 4 4 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],764.63
21-3-2022 6:40:16,1647859216.578842,1800.0,91.0,82647.82,6035.99,2115864.04,8.9,321355109,403928822,4.271088457079772e-06,3.115875949736717e-06,65.244,5.745,433.3,64,70,-46,0,0,0.0,17.810000000012224,0.0999999999994543,1.8300000000745058,2137.0,1559.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[6],691.22,[2 2],677.98,[4 4 4 4],700.23,[6 4 4 4 4 4 4 4],694.88,[4 4 4 4 4 4 6 6 2 3 3 3 3 3 3 3],681.01,[4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],745.43
21-3-2022 6:40:21,1647859221.5794635,1800.0,90.0,82666.22,6036.04,2115865.38,8.9,321356080,403929758,1.9417586171762954e-06,1.8717673178959965e-06,65.244,5.745,433.3,64,70,-46,0,0,0.0,18.39999999999418,0.0500000000001819,1.3399999998509884,971.0,936.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],692.41,[4 4],694.6,[4 6 4 4],686.66,[4 4 4 4 4 4 4 4],702.97,[4 4 4 4 4 6 7 7 7 7 7 7 7 7 7 7],712.0,[6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 6 6 6 7 7],713.31
21-3-2022 6:40:26,1647859226.5801787,1800.0,85.3,82684.58,6036.1,2115866.67,8.9,321357052,403931697,1.943721948344944e-06,3.877445326996756e-06,65.244,5.745,433.3,62,70,-48,0,0,0.0,18.360000000000582,0.06000000000040018,1.290000000037253,972.0,1939.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],690.37,[6 6],680.41,[6 4 4 4],680.3,[4 4 4 4 6 4 4 4],694.91,[4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 4],720.33,[4 4 4 4 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 6 6 6 7 7 7 7 7],725.12
21-3-2022 6:40:31,1647859231.5840402,1800.0,95.5,82702.79,6036.17,2115868.18,8.9,321358462,403932690,2.8178238356188924e-06,1.9844674246592625e-06,65.731,5.745,24.0,66,70,-44,0,0,0.0,18.20999999999185,0.06999999999970896,1.5100000002421439,1410.0,993.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],691.1,[4 4],693.05,[4 4 4 6],689.19,[4 4 4 4 4 6 6 6],687.94,[4 6 6 4 4 4 4 4 4 4 4 4 4 4 4 4],703.83,[4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],738.8
21-3-2022 6:40:36,1647859236.587464,1800.0,90.2,82720.75,6036.23,2115869.89,8.9,321360225,403933880,3.5235872653422207e-06,2.37837143831948e-06,64.27,5.745,433.3,64,70,-46,0,0,0.0,17.960000000006403,0.05999999999949068,1.709999999962747,1763.0,1190.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],687.84,[4 4],690.95,[4 4 6 6],687.67,[6 6 6 2 5 5 5 5],664.32,[4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4],711.76,[6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 2 2 2 0 0 0 0 0 0 0],737.17
21-3-2022 6:40:41,1647859241.588125,1800.0,87.6,82739.12,6036.29,2115871.1,8.9,321360665,403934278,8.798836556731615e-07,7.958947612679961e-07,65.244,5.745,24.0,64,70,-46,0,0,0.0,18.369999999995343,0.06000000000040018,1.209999999962747,440.0,398.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",[4],690.78,[4 4],691.67,[4 4 4 4],694.55,[4 4 4 4 6 2 2 3],678.86,[4 4 6 6 6 2 0 0 0 0 0 0 0 0 0 0],703.85,[4 4 4 4 4 4 4 4 4 4 6 6 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],740.85
