time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,wifi_freq,bit_rate,link_quality,link_quality_max,signal_level,gpu,gpu_mem,net,cpu_user_time_diff,cpu_system_time_diff,cpu_idle_time_diff,net_sent_diff,net_recv_diff,state,label,label - 1 step,label - 2 step,label - 5 step,label - 10 step,label - 15 step,label - 30 step,label - 60 step,predicted states - 1 step,log_likelihood - 1 step,predicted states - 2 step,log_likelihood - 2 step,predicted states - 5 step,log_likelihood - 5 step,predicted states - 10 step,log_likelihood - 10 step,predicted states - 15 step,log_likelihood - 15 step,predicted states - 30 step,log_likelihood - 30 step,predicted states - 60 step,log_likelihood - 60 step,accuracy - 1 step,accuracy - 2 step,accuracy - 5 step,accuracy - 10 step,accuracy - 15 step,accuracy - 30 step,accuracy - 60 step
21-3-2022 6:57:37,1647860257.108462,1800.0,95.3,86415.82,6049.72,2116189.4,8.9,321649573,404175282,3.7012432150408697e-06,2.65945622690673e-06,67.192,5.745,433.3,65,70,-45,0,0,0.0,17.84000000001106,0.07999999999992724,1.790000000037253,1851.0,1330.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],11.61,"[4, 4]",14.6,"[4, 4, 4, 4, 4]",17.68,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",23.25,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",25.66,"[4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",35.32,"[3, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",233.31,100.0,100.0,100.0,100.0,100.0,93.33333333333333,0.0
21-3-2022 6:57:42,1647860262.1114657,1800.0,87.5,86434.02,6049.8,2116190.88,8.9,321650635,404176867,2.1227247367401988e-06,3.1680967116131966e-06,66.705,5.745,433.3,64,70,-46,0,0,0.0,18.19999999999709,0.07999999999992724,1.4799999999813735,1062.0,1585.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],7.32,"[4, 4]",9.39,"[4, 4, 4, 4, 4]",8.88,"[4, 4, 4, 4, 4, 4, 4, 4, 3, 4]",12.08,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",12.84,"[4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",34.55,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]",34.73,100.0,100.0,100.0,90.0,100.0,96.66666666666667,95.0
21-3-2022 6:57:47,1647860267.115438,1800.0,90.2,86452.13,6049.84,2116192.43,8.9,321651955,404177659,2.6379042948028702e-06,1.582742576881722e-06,67.679,5.745,433.3,65,70,-45,0,0,0.0,18.110000000000582,0.03999999999996362,1.5500000002793968,1320.0,792.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],3.8,"[4, 4]",5.76,"[4, 4, 4, 4, 4]",3.86,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",5.76,"[4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",11.96,"[4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",31.11,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38.81,100.0,100.0,100.0,100.0,86.66666666666667,96.66666666666667,96.66666666666667
21-3-2022 6:57:52,1647860272.1194017,1800.0,94.0,86470.55,6049.9,2116193.75,8.9,321653124,404178899,2.336148037856609e-06,2.478035557692212e-06,66.705,5.745,433.3,65,70,-45,0,0,0.0,18.419999999998254,0.05999999999949068,1.319999999832362,1169.0,1240.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],3.97,"[4, 4]",2.15,"[3, 4, 4, 4, 4]",-2.77,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",7.2,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4]",6.96,"[4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-1.61,"[4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",32.47,100.0,100.0,80.0,100.0,93.33333333333333,93.33333333333333,96.66666666666667
21-3-2022 6:57:57,1647860277.1194634,1800.0,86.7,86488.64,6049.96,2116195.43,8.9,321654794,404179949,3.3399587512342183e-06,2.099974065147263e-06,66.705,5.745,390.0,65,70,-45,0,0,0.0,18.089999999996508,0.06000000000040018,1.680000000167638,1670.0,1050.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],0.75,"[4, 4]",0.32,"[4, 4, 4, 4, 4]",1.81,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",11.07,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",11.48,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]",6.19,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4]",19.22,100.0,100.0,100.0,100.0,100.0,96.66666666666667,95.0
21-3-2022 6:58:2,1647860282.1234453,1800.0,95.5,86506.87,6050.01,2116196.96,8.9,321656205,404181379,2.819754444171328e-06,2.857724206353649e-06,67.192,5.745,433.3,65,70,-45,0,0,0.0,18.229999999995925,0.0500000000001819,1.529999999795109,1411.0,1430.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],-3.52,"[4, 4]",-0.79,"[4, 3, 3, 3, 4]",-19.11,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",11.77,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",9.2,"[4, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-63.72,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4]",1.34,100.0,100.0,40.0,100.0,100.0,10.0,93.33333333333333
21-3-2022 6:58:7,1647860287.126789,1800.0,90.3,86525.43,6050.08,2116198.11,8.9,321656646,404181978,8.814105442579643e-07,1.1971993560329264e-06,66.218,5.745,433.3,64,70,-46,0,0,0.0,18.55999999999767,0.06999999999970896,1.1499999999068677,441.0,599.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],-7.16,"[4, 4]",-6.3,"[4, 4, 3, 3, 3]",-26.41,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",2.47,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]",-6.33,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]",17.28,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",36.31,100.0,100.0,40.0,100.0,93.33333333333333,93.33333333333333,98.33333333333333
21-3-2022 6:58:12,1647860292.1274648,1800.0,85.0,86543.13,6050.14,2116200.08,8.9,321658848,404183452,4.403404943008018e-06,2.947601673929981e-06,68.166,5.745,433.3,63,70,-47,0,0,0.0,17.70000000001164,0.06000000000040018,1.970000000204891,2202.0,1474.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],-12.89,"[4, 4]",-10.84,"[4, 4, 4, 4, 4]",-4.99,"[4, 4, 4, 4, 4, 4, 3, 3, 3, 4]",-26.15,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4]",-12.85,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4]",4.6,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",13.07,100.0,100.0,100.0,70.0,93.33333333333333,96.66666666666667,95.0
21-3-2022 6:58:17,1647860297.1314197,1800.0,88.8,86561.27,6050.23,2116201.64,8.9,321660320,404184445,2.941673202748909e-06,1.9844303602783063e-06,65.244,5.745,433.3,64,70,-46,0,0,0.0,18.139999999999418,0.08999999999923602,1.5600000000558794,1472.0,993.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],-16.2,"[4, 4]",-16.55,"[4, 4, 4, 4, 4]",-14.82,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-7.34,"[4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-7.25,"[4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",19.18,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-11.88,100.0,100.0,100.0,100.0,93.33333333333333,96.66666666666667,93.33333333333333
21-3-2022 6:58:22,1647860302.131466,1800.0,90.0,86579.28,6050.28,2116203.34,8.9,321661929,404185635,3.2179702317130582e-06,2.3799779836783967e-06,66.218,5.745,433.3,64,70,-46,0,0,0.0,18.00999999999476,0.0500000000001819,1.6999999997206032,1609.0,1190.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],-19.46,"[4, 4]",-20.1,"[4, 4, 4, 4, 4]",-11.94,"[4, 4, 4, 4, 4, 4, 3, 4, 4, 4]",-21.38,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3]",-22.43,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-1.34,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6]",18.35,100.0,100.0,100.0,90.0,80.0,96.66666666666667,76.66666666666667
21-3-2022 6:58:27,1647860307.135443,1800.0,95.3,86597.48,6050.33,2116204.89,8.9,321663246,404186535,2.6319065497800408e-06,1.7985693962050391e-06,67.192,5.745,24.0,65,70,-45,0,0,0.0,18.19999999999709,0.0500000000001819,1.5500000002793968,1317.0,900.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],-22.34,"[4, 4]",-23.48,"[4, 3, 3, 4, 4]",-39.4,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-19.68,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-7.88,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-12.12,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",46.36,100.0,100.0,60.0,100.0,100.0,93.33333333333333,33.33333333333333
21-3-2022 6:58:32,1647860312.139405,1800.0,95.3,86615.68,6050.38,2116206.41,8.9,321664951,404187632,3.407300028234996e-06,2.192262833415713e-06,67.192,5.745,433.3,65,70,-45,0,0,0.0,18.19999999999709,0.0500000000001819,1.5200000000186265,1705.0,1097.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],-26.85,"[4, 4]",-25.91,"[4, 4, 4, 4, 4]",-27.89,"[4, 4, 4, 4, 3, 4, 4, 4, 4, 4]",-32.64,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]",-17.02,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-20.24,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4]",18.05,100.0,100.0,100.0,90.0,93.33333333333333,93.33333333333333,95.0
21-3-2022 6:58:37,1647860317.139469,1800.0,90.1,86633.57,6050.44,2116208.17,8.9,321666709,404189176,3.5159550687809736e-06,3.087960538224018e-06,67.192,5.745,433.3,64,70,-46,0,0,0.0,17.89000000001397,0.05999999999949068,1.7599999997764826,1758.0,1544.0,mining,4,[4],"[4, 4]","[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],-32.72,"[4, 4]",-34.56,"[4, 4, 4, 4, 4]",-24.91,"[4, 4, 4, 3, 4, 4, 4, 4, 4, 4]",-18.3,"[4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 5, 5, 5, 5, 5]",-22.14,"[4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-20.09,"[4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",8.07,100.0,100.0,100.0,90.0,53.333333333333336,93.33333333333333,96.66666666666667
