time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,wifi_freq,bit_rate,link_quality,link_quality_max,signal_level,gpu,gpu_mem,state,net
27-3-2022 18:29:31,1648420171.8761125,600.0,0.0,1969.56,1129.99,2079527.65,12.9,71788088,324734349,0.0,4.0167617325490855e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:29:36,1648420176.8801255,600.0,0.0,1969.59,1130.03,2079547.58,12.9,71788088,324734751,0.0,8.033552172176262e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:29:41,1648420181.884129,600.0,0.0,1969.63,1130.08,2079567.5,12.9,71788088,324734952,0.0,4.0167837413509007e-07,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:29:46,1648420186.8881376,600.0,0.0,1969.67,1130.12,2079587.43,12.9,71788088,324735354,0.0,8.033559444668617e-07,29.206,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:29:51,1648420191.8921237,600.0,0.0,1969.72,1130.15,2079607.35,12.9,71788088,324735900,0.0,1.0911301248284813e-06,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:29:56,1648420196.8961332,600.0,0.0,1969.75,1130.19,2079627.28,12.9,71788088,324736455,0.0,1.109110607476905e-06,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:30:1,1648420201.9001276,600.0,0.0,1969.81,1130.25,2079647.17,12.9,71788088,324737145,0.0,1.3788984077490127e-06,29.206,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:30:6,1648420206.9041486,600.0,0.0,1969.83,1130.3,2079667.1,12.9,71788088,324737547,0.0,8.033539541036626e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:30:11,1648420211.9081378,600.0,0.0,1969.87,1130.34,2079687.02,12.9,71788376,324738048,5.755408082578768e-07,1.0012011976985983e-06,29.693,5.745,390,69,70,-41,0,0,idle,
27-3-2022 18:30:16,1648420216.9121323,600.0,0.0,1969.92,1130.36,2079706.95,12.9,71788376,324738450,0.0,8.033582027755117e-07,30.667,5.745,390,69,70,-41,0,0,idle,
27-3-2022 18:30:21,1648420221.9161382,1200.0,4.0,1970.08,1130.46,2079726.67,12.9,71788442,324738823,1.3189432866524536e-07,7.454027968505534e-07,29.693,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:30:26,1648420226.9201248,600.0,0.0,1970.11,1130.48,2079746.64,12.9,71788442,324739378,0.0,1.109115680537497e-06,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:30:31,1648420231.9240754,1200.0,0.0,1970.14,1130.52,2079766.56,12.9,71788442,324739780,0.0,8.033652457179286e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:30:36,1648420236.928091,600.0,0.0,1970.17,1130.54,2079786.53,12.9,71788442,324739981,0.0,4.0167739808959853e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:30:41,1648420241.9320898,600.0,0.0,1970.21,1130.58,2079806.45,12.9,71788442,324740383,0.0,8.033575137986455e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:30:46,1648420246.9361064,600.0,0.0,1970.26,1130.6,2079826.39,12.9,71788442,324740785,0.0,8.033546430744231e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:30:51,1648420251.9400804,600.0,0.0,1970.29,1130.64,2079846.31,12.9,71788442,324740986,0.0,4.0168074728509196e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:30:56,1648420256.9440691,600.0,0.0,1970.32,1130.69,2079866.24,12.9,71788442,324741886,0.0,1.7985651971936678e-06,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:31:1,1648420261.948089,600.0,0.0,1970.38,1130.75,2079886.13,12.9,71788442,324742288,0.0,8.033541454843109e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:31:6,1648420266.952039,1200.0,0.0,1970.43,1130.78,2079906.06,12.9,71788442,324742931,0.0,1.2849848313957898e-06,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:31:11,1648420271.9560733,600.0,0.2,1970.45,1130.81,2079926.02,12.9,71788576,324743333,2.6778393688221056e-07,8.033518106466316e-07,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:31:16,1648420276.9600494,600.0,0.0,1970.48,1130.86,2079945.95,12.9,71788864,324744035,5.755423164743498e-07,1.4028843964062278e-06,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:31:21,1648420281.9636936,1200.0,3.0,1970.66,1130.92,2079965.69,12.9,71788930,324744063,1.3190386245071607e-07,5.5959214373031054e-08,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:31:26,1648420286.9676032,600.0,0.0,1970.68,1130.94,2079985.65,12.9,71788930,324744963,0.0,1.7985936480216856e-06,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:31:31,1648420291.9716163,600.0,0.0,1970.7,1130.99,2080005.59,12.9,71788930,324745257,0.0,5.875284424427416e-07,30.18,5.745,24,70,70,-39,0,0,idle,
27-3-2022 18:31:36,1648420296.9755855,600.0,0.0,1970.73,1131.04,2080025.52,12.9,71788930,324745732,0.0,9.492464516197888e-07,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:31:41,1648420301.979567,600.0,0.2,1970.77,1131.07,2080045.44,12.9,71788930,324746134,0.0,8.03360269713201e-07,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:31:46,1648420306.9836516,600.0,0.0,1970.8,1131.1,2080065.37,12.9,71788930,324746335,0.0,4.0167186725474317e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:31:51,1648420311.987667,600.0,0.0,1970.84,1131.15,2080085.3,12.9,71788930,324746737,0.0,8.033548344553996e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:31:56,1648420316.9916646,600.0,0.0,1970.86,1131.18,2080105.24,12.9,71788930,324747637,0.0,1.7985620265246038e-06,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:32:1,1648420321.9956617,600.0,0.0,1970.92,1131.25,2080125.13,12.9,71788930,324747838,0.0,4.0167889086697653e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:32:6,1648420326.999681,600.0,0.0,1970.95,1131.29,2080145.06,12.9,71788930,324748528,0.0,1.3788915751374403e-06,29.693,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:32:12,1648420332.0036962,600.0,0.0,1971.0,1131.32,2080164.98,12.9,71788930,324748930,0.0,8.033548727316059e-07,29.693,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:32:17,1648420337.0077114,600.0,0.0,1971.04,1131.36,2080184.9,12.9,71789218,324749431,5.755378192704042e-07,1.0011959981058073e-06,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:32:22,1648420342.0117502,1200.0,1.3,1971.2,1131.42,2080204.65,12.9,71789284,324749861,1.3189346145453263e-07,8.593058852340762e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:32:27,1648420347.0157259,600.0,0.0,1971.22,1131.45,2080224.61,12.9,71789284,324750560,0.0,1.3968892970548445e-06,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:32:32,1648420352.0197418,600.0,0.0,1971.26,1131.49,2080244.54,12.9,71789284,324750962,0.0,8.033547579029981e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:32:37,1648420357.0237625,600.0,0.0,1971.29,1131.54,2080264.46,12.9,71790223,324751711,1.876491041902035e-06,1.4967963688867137e-06,30.18,5.745,433.3,70,70,-40,0,0,idle,
27-3-2022 18:32:42,1648420362.0277705,600.0,0.0,1971.32,1131.57,2080284.39,12.9,71790223,324751912,0.0,4.0167801050974465e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:32:47,1648420367.0317621,600.0,0.0,1971.36,1131.6,2080304.31,12.9,71790223,324752314,0.0,8.033586620940791e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:32:52,1648420372.035689,1200.0,0.0,1971.4,1131.64,2080324.24,12.9,71790223,324752716,0.0,8.033690351782598e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:32:57,1648420377.039729,600.0,0.0,1971.42,1131.67,2080344.2,12.9,71790223,324753415,0.0,1.3968713271790005e-06,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:2,1648420382.0436943,1200.0,0.0,1971.47,1131.71,2080364.11,12.9,71790223,324753817,0.0,8.033629108157264e-07,29.206,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:7,1648420387.04774,600.0,0.0,1971.5,1131.73,2080384.07,12.9,71790223,324754306,0.0,9.77209296009827e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:12,1648420392.0517466,600.0,0.0,1971.54,1131.77,2080403.99,12.9,71790223,324754862,0.0,1.111109640240467e-06,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:17,1648420397.0557792,600.0,0.3,1971.57,1131.82,2080423.92,12.9,71790645,324755564,8.433198436815247e-07,1.402868555128982e-06,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:22,1648420402.0595598,1200.0,0.0,1971.72,1131.87,2080443.66,12.9,71790711,324755592,1.3190026747982847e-07,5.5957689233866625e-08,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:27,1648420407.0636554,600.0,0.2,1971.74,1131.9,2080463.63,12.9,71790711,324756492,0.0,1.798526807141634e-06,29.693,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:32,1648420412.0676596,600.0,0.0,1971.78,1131.94,2080483.55,12.9,71790711,324756894,0.0,8.033566334410361e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:37,1648420417.0716393,600.0,0.0,1971.82,1131.97,2080503.48,12.9,71790711,324757095,0.0,4.016802879635483e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:42,1648420422.0756269,600.0,0.0,1971.86,1132.01,2080523.4,12.9,71790711,324757497,0.0,8.033593127962819e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:47,1648420427.0796306,600.0,0.0,1971.9,1132.04,2080543.33,12.9,71790711,324757899,0.0,8.033567099937952e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:52,1648420432.0835779,1200.0,0.0,1971.94,1132.08,2080563.25,12.9,71790711,324758100,0.0,4.016828907995187e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:33:57,1648420437.087618,600.0,0.2,1971.96,1132.11,2080583.21,12.9,71790711,324759000,0.0,1.7985466874996964e-06,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:2,1648420442.0916429,600.0,0.0,1972.01,1132.16,2080603.11,12.9,71790711,324759402,0.0,8.033533416862008e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:7,1648420447.0956056,1200.0,0.0,1972.04,1132.2,2080623.03,12.9,71790711,324759891,0.0,9.772254989138866e-07,29.206,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:12,1648420452.0996442,600.0,0.0,1972.06,1132.23,2080642.99,12.9,71790711,324760293,0.0,8.033511216807294e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:17,1648420457.1036265,600.0,0.0,1972.11,1132.27,2080662.91,12.9,71790999,324760794,5.755416034983047e-07,1.0012025810855927e-06,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:22,1648420462.1075318,1200.0,0.0,1972.27,1132.35,2080682.65,12.9,71791065,324761224,1.318969806412266e-07,8.593288132685976e-07,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:27,1648420467.1115608,600.0,0.2,1972.3,1132.36,2080702.62,12.9,71791065,324762124,0.0,1.7985507150395654e-06,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:32,1648420472.1155882,600.0,0.0,1972.33,1132.42,2080722.54,12.9,71791065,324762325,0.0,4.016764603248688e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:37,1648420477.1195862,600.0,0.0,1972.38,1132.46,2080742.47,12.9,71791065,324762727,0.0,8.033576286280411e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:42,1648420482.1235886,600.0,0.0,1972.42,1132.5,2080762.39,12.9,71791065,324763129,0.0,8.033569396521597e-07,29.693,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:47,1648420487.1276095,600.0,0.0,1972.46,1132.54,2080782.31,12.9,71791065,324763330,0.0,4.016769770518313e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:52,1648420492.1315935,600.0,0.0,1972.5,1132.57,2080802.24,12.9,71791065,324763732,0.0,8.033598869461598e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:34:57,1648420497.1355996,600.0,0.0,1972.54,1132.61,2080822.16,12.9,71791065,324764431,0.0,1.3968807779449554e-06,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:35:2,1648420502.139636,600.0,0.0,1972.59,1132.66,2080842.06,12.9,71791065,324764833,0.0,8.033514661635328e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:35:7,1648420507.1436086,600.0,0.0,1972.63,1132.7,2080861.99,12.9,71791065,324765523,0.0,1.3789044520387711e-06,29.693,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:35:12,1648420512.1476092,600.0,0.0,1972.68,1132.73,2080881.91,12.9,71791065,324765724,0.0,4.016786037935421e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:35:17,1648420517.1516414,600.0,0.0,1972.72,1132.78,2080901.82,12.9,71791467,324766642,8.033521551300259e-07,1.8345205930581188e-06,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:35:22,1648420522.1556158,1200.0,0.0,1972.9,1132.86,2080921.53,12.9,71791667,324766871,3.9968229752065327e-07,4.57636230661148e-07,29.693,5.745,433.3,70,70,-40,0,0,idle,
27-3-2022 18:35:27,1648420527.1597235,600.0,0.0,1972.92,1132.9,2080941.5,12.9,71791667,324767570,0.0,1.3968524260307273e-06,29.693,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:35:32,1648420532.1637623,600.0,0.0,1972.96,1132.94,2080961.42,12.9,71791667,324767972,0.0,8.033510834048806e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:35:37,1648420537.1677282,1200.0,0.0,1973.0,1132.98,2080981.34,12.9,71791667,324768374,0.0,8.033627959848208e-07,29.693,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:35:42,1648420542.1717746,600.0,0.0,1973.02,1133.0,2081001.31,12.9,71791667,324768575,0.0,4.0167492928982223e-07,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:35:47,1648420547.1757839,600.0,0.0,1973.07,1133.05,2081021.23,12.9,71791667,324769070,0.0,9.89206805151204e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:35:52,1648420552.1797886,600.0,0.0,1973.12,1133.08,2081041.15,12.9,71791667,324769344,0.0,5.475614342969949e-07,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:35:57,1648420557.1837807,1200.0,0.0,1973.16,1133.12,2081061.07,12.9,71791667,324770244,0.0,1.7985639974797344e-06,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:36:2,1648420562.1878495,600.0,0.0,1973.2,1133.16,2081081.01,12.9,71791667,324770646,0.0,8.033462606771128e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:36:7,1648420567.191873,600.0,0.0,1973.24,1133.2,2081100.93,12.9,71791667,324771135,0.0,9.77213626043648e-07,29.693,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:36:12,1648420572.1959002,600.0,0.0,1973.28,1133.25,2081120.86,12.9,71791667,324771537,0.0,8.033529589257614e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:36:17,1648420577.1999311,600.0,0.0,1973.32,1133.3,2081140.78,12.9,71791955,324772167,5.75536009439869e-07,1.2589850206497132e-06,29.206,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:36:22,1648420582.20391,1200.0,0.0,1973.48,1133.35,2081160.52,12.9,71792021,324772195,1.3189503878106037e-07,5.595547099802561e-08,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:36:27,1648420587.2079551,600.0,0.0,1973.51,1133.37,2081180.49,12.9,71792021,324773095,0.0,1.7985449736584144e-06,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:36:32,1648420592.2119768,600.0,0.0,1973.55,1133.4,2081200.42,12.9,71792021,324773497,0.0,8.033538392753174e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:36:37,1648420597.2159834,600.0,0.0,1973.61,1133.42,2081220.34,12.9,71792960,324774045,1.8764963168809326e-06,1.0951224511722589e-06,30.667,5.745,390,70,70,-40,0,0,idle,
27-3-2022 18:36:42,1648420602.2195773,600.0,0.0,1973.66,1133.44,2081240.26,12.9,71792960,324774447,0.0,8.034225124858279e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:36:47,1648420607.2235804,600.0,0.0,1973.71,1133.47,2081260.19,12.9,71792960,324774648,0.0,4.016784124114805e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:36:52,1648420612.2275414,1200.0,0.0,1973.75,1133.52,2081280.11,12.9,71792960,324775050,0.0,8.03363561524812e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:36:57,1648420617.2316039,600.0,0.0,1973.78,1133.54,2081300.07,12.9,71792960,324775950,0.0,1.7985387181654538e-06,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:2,1648420622.2356083,600.0,0.0,1973.83,1133.58,2081319.97,12.9,71792960,324776151,0.0,4.01678297582331e-07,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:7,1648420627.239641,600.0,0.0,1973.86,1133.62,2081339.9,12.9,71792960,324776841,0.0,1.3788878960669482e-06,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:12,1648420632.243642,600.0,0.0,1973.89,1133.67,2081359.82,12.9,71792960,324777243,0.0,8.033571310342304e-07,29.206,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:17,1648420637.2476068,1200.0,0.0,1973.93,1133.7,2081379.74,12.9,71793248,324777744,5.755436327424586e-07,1.0012061111249019e-06,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:22,1648420642.2516172,1200.0,0.0,1974.09,1133.76,2081399.51,12.9,71793314,324778081,1.31894209265992e-07,6.734598261005956e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:27,1648420647.2557237,600.0,0.0,1974.11,1133.78,2081419.48,12.9,71793314,324779059,0.0,1.954394847066599e-06,31.154,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:32,1648420652.259748,600.0,0.0,1974.14,1133.83,2081439.4,12.9,71793448,324779260,2.6778447274611083e-07,4.0167670911916627e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:37,1648420657.2637625,600.0,0.0,1974.18,1133.86,2081459.32,12.9,71793448,324779662,0.0,8.033549875602465e-07,29.693,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:42,1648420662.2677817,600.0,0.0,1974.22,1133.91,2081479.25,12.9,71793448,324779863,0.0,4.0167711101829785e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:47,1648420667.27178,600.0,0.0,1974.26,1133.96,2081499.17,12.9,71793448,324780265,0.0,8.033575903515723e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:52,1648420672.275805,600.0,0.0,1974.28,1134.0,2081519.1,12.9,71793448,324780667,0.0,8.033533034101405e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:37:57,1648420677.2798028,600.0,0.0,1974.31,1134.07,2081539.02,12.9,71793448,324781366,0.0,1.3968831073787437e-06,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:38:2,1648420682.2838347,600.0,0.0,1974.37,1134.11,2081558.92,12.9,71793448,324781768,0.0,8.033521934059769e-07,30.18,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:38:7,1648420687.2877905,1200.0,0.0,1974.42,1134.13,2081578.83,12.9,71793448,324782458,0.0,1.3789090509903893e-06,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:38:12,1648420692.2918253,600.0,0.0,1974.44,1134.16,2081598.8,12.9,71793448,324782659,0.0,4.0167586704740316e-07,30.667,5.745,24,70,70,-40,0,0,idle,
27-3-2022 18:38:17,1648420697.3009534,1200.0,55.1,1979.69,1134.91,2081613.18,15.0,71793736,324783361,5.749503598462547e-07,1.4014415021252457e-06,33.102,5.745,24,70,70,-40,0,0,transition,
27-3-2022 18:38:22,1648420702.3043828,1200.0,88.1,1990.3,1137.76,2081618.62,21.1,71972793,327551170,0.0003578685442037665,0.005531823818471675,35.537,5.745,433.3,64,70,-46,0,0,transition,
27-3-2022 18:38:27,1648420707.307615,1200.0,57.8,2003.04,1139.81,2081623.6,24.1,72111061,328143098,0.00027635734930684313,0.0011830911929043672,34.076,5.745,433.3,70,70,-40,0,0,transition,
27-3-2022 18:38:32,1648420712.3116114,1200.0,63.7,2014.34,1141.58,2081629.23,23.7,72157669,328160362,9.314155433589085e-05,3.450042469221635e-05,34.563,5.745,433.3,66,70,-44,0,0,stream,
27-3-2022 18:38:37,1648420717.31582,1200.0,43.1,2021.49,1143.91,2081639.04,24.1,72287239,329577619,0.0002589220619469887,0.0028321301593640757,34.563,5.745,433.3,66,70,-44,0,0,stream,
27-3-2022 18:38:42,1648420722.3197298,1200.0,50.1,2029.48,1144.98,2081649.67,25.1,72414669,329677285,0.000254660864052315,0.00019917625109187813,35.05,5.745,433.3,62,70,-48,0,0,stream,
27-3-2022 18:38:47,1648420727.3236616,1200.0,77.7,2041.47,1147.3,2081654.82,25.9,72578626,331537222,0.000327656346724804,0.0037169511674298244,36.511,5.745,433.3,67,70,-43,0,0,stream,
27-3-2022 18:38:52,1648420732.3275356,1200.0,30.3,2049.32,1148.95,2081664.51,25.7,72632330,332574771,0.00010732484334852362,0.0020734914325081432,35.537,5.745,433.3,69,70,-41,0,0,stream,
27-3-2022 18:38:57,1648420737.3315315,1200.0,28.9,2055.34,1150.44,2081676.13,24.0,72696524,332980952,0.00012828547693093478,0.0008117132957174194,36.511,5.745,433.3,68,70,-42,0,0,stream,
27-3-2022 18:39:2,1648420742.335197,1200.0,29.2,2060.79,1151.78,2081686.71,23.9,72737902,332985606,8.269537689188309e-05,9.301181402069311e-06,35.537,5.745,433.3,68,70,-42,0,0,stream,
27-3-2022 18:39:7,1648420747.3391764,1200.0,32.4,2066.6,1153.03,2081699.11,23.9,72754529,332987324,3.322755455812789e-05,3.4332675005030203e-06,35.537,5.745,433.3,68,70,-42,0,0,stream,
27-3-2022 18:39:12,1648420752.342603,1200.0,28.7,2071.36,1154.14,2081712.69,23.9,72773547,333006313,3.800995138638853e-05,3.795199110716857e-05,35.537,5.745,390,63,70,-47,0,0,stream,
27-3-2022 18:39:17,1648420757.3435962,1200.0,29.8,2076.64,1155.45,2081725.22,23.9,72786431,333009939,2.576288219417472e-05,7.2505596737098376e-06,35.537,5.745,433.3,68,70,-42,0,0,stream,
27-3-2022 18:39:22,1648420762.347566,1200.0,28.0,2081.42,1156.76,2081736.25,23.9,72797992,333016677,2.3103657224045737e-05,1.3465309434791123e-05,34.563,5.745,390,68,70,-42,0,0,stream,
27-3-2022 18:39:27,1648420767.3515635,1200.0,30.2,2086.07,1157.9,2081749.07,23.9,72804409,333020275,1.2823747249120426e-05,7.190251301595028e-06,34.076,5.745,433.3,69,70,-41,0,0,stream,
27-3-2022 18:39:32,1648420772.3556478,1200.0,49.5,2092.06,1159.43,2081758.58,24.4,72807330,333022778,5.837231742049549e-06,5.0019140877610475e-06,35.05,5.745,433.3,68,70,-42,0,0,stream,
