,cpu_user_time_diff_observations,cpu_user_time_diff_predicted_observations,cpu_user_time_diff_mae,cpu_user_time_diff_rmse,cpu_system_time_diff_observations,cpu_system_time_diff_predicted_observations,cpu_system_time_diff_mae,cpu_system_time_diff_rmse,cpu_idle_time_diff_observations,cpu_idle_time_diff_predicted_observations,cpu_idle_time_diff_mae,cpu_idle_time_diff_rmse,memory_observations,memory_predicted_observations,memory_mae,memory_rmse
217,[5.2300004959106445],[6.0271077156066895],0.7971072196960449,0.7971072196960449,[1.0099999904632568],[0.7817451357841492],0.22825485467910767,0.22825485467910767,[13.75],[13.236454010009766],0.5135459899902344,0.5135459899902344,[13.800000190734863],[16.131431579589844],2.3314313888549805,2.3314313888549805
218,[5.130000114440918],[6.035061836242676],0.9050617218017578,0.9050617218017578,[1.0099999904632568],[0.742228090763092],0.2677718997001648,0.2677718997001648,[13.859999656677246],[13.248459815979004],0.6115398406982422,0.6115398406982422,[14.199999809265137],[15.702556610107422],1.5025568008422852,1.5025568008422852
219,[5.179999351501465],[5.8450446128845215],0.6650452613830566,0.6650452613830566,[0.9200000166893005],[0.7541664242744446],0.16583359241485596,0.16583359241485596,[13.850000381469727],[13.435246467590332],0.41475391387939453,0.41475391387939453,[15.09999942779541],[15.833969116210938],0.7339696884155273,0.7339696884155273
220,[5.2699995040893555],[6.046475887298584],0.7764763832092285,0.7764763832092285,[1.0099999904632568],[0.7532250285148621],0.2567749619483948,0.2567749619483948,[13.689998626708984],[13.200797080993652],0.48920154571533203,0.48920154571533203,[14.899999618530273],[15.927947998046875],1.0279483795166016,1.0279483795166016
221,[5.150000095367432],[6.703510284423828],1.5535101890563965,1.5535101890563965,[1.0299999713897705],[0.732688307762146],0.2973116636276245,0.2973116636276245,[13.789999961853027],[12.222410202026367],1.5675897598266602,1.5675897598266602,[14.899999618530273],[17.058856964111328],2.1588573455810547,2.1588573455810547
222,[5.179999351501465],[6.581912994384766],1.4019136428833008,1.4019136428833008,[0.949999988079071],[0.7376757264137268],0.21232426166534424,0.21232426166534424,[13.829999923706055],[12.337252616882324],1.4927473068237305,1.4927473068237305,[14.199999809265137],[17.074159622192383],2.874159812927246,2.874159812927246
223,[5.289999961853027],[6.018741607666016],0.7287416458129883,0.7287416458129883,[0.9200000166893005],[0.7363731265068054],0.18362689018249512,0.18362689018249512,[13.789999961853027],[13.249079704284668],0.5409202575683594,0.5409202575683594,[14.199999809265137],[15.695332527160645],1.4953327178955078,1.4953327178955078
224,[5.130000114440918],[6.068620204925537],0.9386200904846191,0.9386200904846191,[1.059999942779541],[0.7270919680595398],0.3329079747200012,0.3329079747200012,[13.769999504089355],[13.194854736328125],0.5751447677612305,0.5751447677612305,[14.199999809265137],[15.623394966125488],1.4233951568603516,1.4233951568603516
225,[5.260000228881836],[5.920419216156006],0.6604189872741699,0.6604189872741699,[0.9900000095367432],[0.7686334252357483],0.22136658430099487,0.22136658430099487,[13.75],[13.36594295501709],0.38405704498291016,0.38405704498291016,[14.899999618530273],[15.95375919342041],1.0537595748901367,1.0537595748901367
226,[5.260000228881836],[6.029897212982178],0.7698969841003418,0.7698969841003418,[0.9900000095367432],[0.7675964832305908],0.22240352630615234,0.22240352630615234,[13.760000228881836],[13.233675956726074],0.5263242721557617,0.5263242721557617,[13.300000190734863],[16.026958465576172],2.7269582748413086,2.7269582748413086
227,[5.079999923706055],[6.026749134063721],0.946749210357666,0.946749210357666,[0.9900000095367432],[0.7224940061569214],0.2675060033798218,0.2675060033798218,[13.920000076293945],[13.268268585205078],0.6517314910888672,0.6517314910888672,[15.199999809265137],[15.499367713928223],0.29936790466308594,0.29936790466308594
228,[5.25],[5.831541538238525],0.5815415382385254,0.5815415382385254,[0.9599999189376831],[0.7763748168945312],0.18362510204315186,0.18362510204315186,[13.760000228881836],[13.42214584350586],0.33785438537597656,0.33785438537597656,[15.199999809265137],[16.10749053955078],0.9074907302856445,0.9074907302856445
229,[5.239999771118164],[6.042527675628662],0.802527904510498,0.802527904510498,[0.9999999403953552],[0.7671133279800415],0.23288661241531372,0.23288661241531372,[13.760000228881836],[13.208634376525879],0.551365852355957,0.551365852355957,[14.800000190734863],[16.04874610900879],1.2487459182739258,1.2487459182739258
230,[5.25],[6.023547649383545],0.7735476493835449,0.7735476493835449,[0.9200000166893005],[0.767708420753479],0.15229159593582153,0.15229159593582153,[13.789999961853027],[13.24280071258545],0.5471992492675781,0.5471992492675781,[14.899999618530273],[16.016345977783203],1.1163463592529297,1.1163463592529297
231,[5.2699995040893555],[6.028542995452881],0.7585434913635254,0.7585434913635254,[1.0199999809265137],[0.7474899291992188],0.2725100517272949,0.2725100517272949,[13.689998626708984],[13.227607727050781],0.4623908996582031,0.4623908996582031,[14.199999809265137],[15.866594314575195],1.6665945053100586,1.6665945053100586
232,[5.260000228881836],[6.045441150665283],0.7854409217834473,0.7854409217834473,[0.9200000166893005],[0.7563726902008057],0.16362732648849487,0.16362732648849487,[13.8100004196167],[13.23525619506836],0.5747442245483398,0.5747442245483398,[14.199999809265137],[15.862858772277832],1.6628589630126953,1.6628589630126953
233,[5.260000228881836],[6.640296936035156],1.3802967071533203,1.3802967071533203,[0.9200000166893005],[0.6884477138519287],0.23155230283737183,0.23155230283737183,[13.800000190734863],[12.282818794250488],1.517181396484375,1.517181396484375,[14.199999809265137],[16.624025344848633],2.424025535583496,2.424025535583496
234,[5.2300004959106445],[6.633821964263916],1.4038214683532715,1.4038214683532715,[0.949999988079071],[0.6930899620056152],0.2569100260734558,0.2569100260734558,[13.8100004196167],[12.327786445617676],1.4822139739990234,1.4822139739990234,[14.899999618530273],[16.5329532623291],1.6329536437988281,1.6329536437988281
235,[5.190000534057617],[6.014569282531738],0.8245687484741211,0.8245687484741211,[1.0299999713897705],[0.7558211088180542],0.2741788625717163,0.2741788625717163,[13.75],[13.240466117858887],0.5095338821411133,0.5095338821411133,[13.199999809265137],[15.924966812133789],2.7249670028686523,2.7249670028686523
236,[5.070000171661377],[6.011084079742432],0.9410839080810547,0.9410839080810547,[0.9599999189376831],[0.7312201857566833],0.22877973318099976,0.22877973318099976,[13.960000038146973],[13.287457466125488],0.6725425720214844,0.6725425720214844,[16.0],[15.550251007080078],0.4497489929199219,0.4497489929199219
237,[5.289999961853027],[6.402276515960693],1.112276554107666,1.112276554107666,[0.9399999976158142],[0.7543600797653198],0.18563991785049438,0.18563991785049438,[13.730000495910645],[12.531153678894043],1.1988468170166016,1.1988468170166016,[14.899999618530273],[17.1957950592041],2.295795440673828,2.295795440673828
238,[5.25],[6.068583011627197],0.8185830116271973,0.8185830116271973,[0.9999999403953552],[0.7529126405715942],0.247087299823761,0.247087299823761,[13.760000228881836],[13.189129829406738],0.5708703994750977,0.5708703994750977,[14.699999809265137],[15.909954071044922],1.2099542617797852,1.2099542617797852
239,[5.170000076293945],[6.0738019943237305],0.9038019180297852,0.9038019180297852,[1.0199999809265137],[0.7641291618347168],0.2558708190917969,0.2558708190917969,[13.800000190734863],[13.186630249023438],0.6133699417114258,0.6133699417114258,[14.899999618530273],[15.967223167419434],1.0672235488891602,1.0672235488891602
240,[5.320000648498535],[5.999302387237549],0.6793017387390137,0.6793017387390137,[0.949999988079071],[0.7765536904335022],0.17344629764556885,0.17344629764556885,[13.75],[13.26620864868164],0.4837913513183594,0.4837913513183594,[14.100000381469727],[16.09459114074707],1.9945907592773438,1.9945907592773438
241,[5.28000020980835],[6.085442543029785],0.8054423332214355,0.8054423332214355,[0.9599999189376831],[0.7332500219345093],0.22674989700317383,0.22674989700317383,[13.739999771118164],[13.188892364501953],0.5511074066162109,0.5511074066162109,[14.199999809265137],[15.673624038696289],1.4736242294311523,1.4736242294311523
242,[5.170000076293945],[6.057192325592041],0.8871922492980957,0.8871922492980957,[1.0399999618530273],[0.739004373550415],0.3009955883026123,0.3009955883026123,[13.800000190734863],[13.216083526611328],0.5839166641235352,0.5839166641235352,[14.199999809265137],[15.725079536437988],1.5250797271728516,1.5250797271728516
243,[5.2300004959106445],[5.960285663604736],0.7302851676940918,0.7302851676940918,[1.0199999809265137],[0.7624216675758362],0.2575783133506775,0.2575783133506775,[13.75],[13.320465087890625],0.429534912109375,0.429534912109375,[14.899999618530273],[15.903443336486816],1.003443717956543,1.003443717956543
244,[5.2699995040893555],[6.044652462005615],0.7746529579162598,0.7746529579162598,[1.0199999809265137],[0.7751054763793945],0.24489450454711914,0.24489450454711914,[13.699999809265137],[13.213984489440918],0.48601531982421875,0.48601531982421875,[13.100000381469727],[16.07533073425293],2.975330352783203,2.975330352783203
245,[5.100000381469727],[6.076523780822754],0.9765233993530273,0.9765233993530273,[0.9399999976158142],[0.724999725818634],0.21500027179718018,0.21500027179718018,[13.920000076293945],[13.221662521362305],0.6983375549316406,0.6983375549316406,[15.800000190734863],[15.492453575134277],0.30754661560058594,0.30754661560058594
246,[5.2699995040893555],[5.943595886230469],0.6735963821411133,0.6735963821411133,[0.949999988079071],[0.7778056263923645],0.17219436168670654,0.17219436168670654,[13.769999504089355],[13.284590721130371],0.4854087829589844,0.4854087829589844,[15.0],[16.17974281311035],1.1797428131103516,1.1797428131103516
247,[5.150000095367432],[6.070091724395752],0.9200916290283203,0.9200916290283203,[1.0800000429153442],[0.7573394179344177],0.3226606249809265,0.3226606249809265,[13.760000228881836],[13.175578117370605],0.5844221115112305,0.5844221115112305,[14.699999809265137],[15.940375328063965],1.2403755187988281,1.2403755187988281
248,[5.2699995040893555],[5.971835613250732],0.701836109161377,0.701836109161377,[0.9599999189376831],[0.7884028553962708],0.17159706354141235,0.17159706354141235,[13.75],[13.307282447814941],0.4427175521850586,0.4427175521850586,[15.0],[16.169654846191406],1.1696548461914062,1.1696548461914062
249,[5.309999942779541],[6.04351806640625],0.733518123626709,0.733518123626709,[0.9300000071525574],[0.7616731524467468],0.16832685470581055,0.16832685470581055,[13.769999504089355],[13.215778350830078],0.5542211532592773,0.5542211532592773,[14.100000381469727],[15.991570472717285],1.8915700912475586,1.8915700912475586
250,[5.28000020980835],[6.072264671325684],0.792264461517334,0.792264461517334,[0.9599999189376831],[0.7274910807609558],0.2325088381767273,0.2325088381767273,[13.75],[13.200380325317383],0.5496196746826172,0.5496196746826172,[14.199999809265137],[15.626962661743164],1.4269628524780273,1.4269628524780273
251,[5.340000152587891],[6.070168495178223],0.730168342590332,0.730168342590332,[0.8899999856948853],[0.738789439201355],0.15121054649353027,0.15121054649353027,[13.760000228881836],[13.2008638381958],0.5591363906860352,0.5591363906860352,[14.199999809265137],[15.720593452453613],1.5205936431884766,1.5205936431884766
252,[5.210000038146973],[6.082326889038086],0.8723268508911133,0.8723268508911133,[0.9999999403953552],[0.7185158133506775],0.28148412704467773,0.28148412704467773,[13.760000228881836],[13.183405876159668],0.576594352722168,0.576594352722168,[15.0],[15.564574241638184],0.5645742416381836,0.5645742416381836
253,[5.210000038146973],[6.030667781829834],0.8206677436828613,0.8206677436828613,[1.0399999618530273],[0.7732391953468323],0.26676076650619507,0.26676076650619507,[13.739999771118164],[13.230650901794434],0.5093488693237305,0.5093488693237305,[14.199999809265137],[16.078418731689453],1.8784189224243164,1.8784189224243164
254,[5.199999809265137],[6.006575107574463],0.8065752983093262,0.8065752983093262,[1.0099999904632568],[0.7624560594558716],0.24754393100738525,0.24754393100738525,[13.769999504089355],[13.277226448059082],0.49277305603027344,0.49277305603027344,[14.300000190734863],[15.910998344421387],1.6109981536865234,1.6109981536865234
255,[5.019999980926514],[5.992511749267578],0.9725117683410645,0.9725117683410645,[1.1299999952316284],[0.756470263004303],0.37352973222732544,0.37352973222732544,[13.8100004196167],[13.284355163574219],0.5256452560424805,0.5256452560424805,[15.300000190734863],[15.86938762664795],0.5693874359130859,0.5693874359130859
256,[5.090000152587891],[5.946217060089111],0.8562169075012207,0.8562169075012207,[0.9900000095367432],[0.8185771703720093],0.1714228391647339,0.1714228391647339,[13.890000343322754],[13.31529712677002],0.5747032165527344,0.5747032165527344,[15.800000190734863],[16.453426361083984],0.6534261703491211,0.6534261703491211
257,[5.2699995040893555],[5.9423017501831055],0.67230224609375,0.67230224609375,[0.9800000786781311],[0.7933543920516968],0.18664568662643433,0.18664568662643433,[13.769999504089355],[13.301523208618164],0.4684762954711914,0.4684762954711914,[14.899999618530273],[16.316972732543945],1.4169731140136719,1.4169731140136719
258,[5.179999351501465],[6.062002658843994],0.8820033073425293,0.8820033073425293,[1.0700000524520874],[0.764317512512207],0.30568253993988037,0.30568253993988037,[13.75],[13.195928573608398],0.5540714263916016,0.5540714263916016,[14.699999809265137],[15.997279167175293],1.2972793579101562,1.2972793579101562
259,[5.25],[5.9776506423950195],0.7276506423950195,0.7276506423950195,[0.9800000786781311],[0.7852100729942322],0.19479000568389893,0.19479000568389893,[13.75],[13.299361228942871],0.4506387710571289,0.4506387710571289,[14.600000381469727],[16.142498016357422],1.5424976348876953,1.5424976348876953
260,[5.2300004959106445],[6.054629325866699],0.8246288299560547,0.8246288299560547,[0.949999988079071],[0.7560544610023499],0.1939455270767212,0.1939455270767212,[13.8100004196167],[13.212677955627441],0.5973224639892578,0.5973224639892578,[14.399999618530273],[15.901774406433105],1.501774787902832,1.501774787902832
261,[5.2300004959106445],[6.0044169425964355],0.774416446685791,0.774416446685791,[0.9999999403953552],[0.7420151829719543],0.2579847574234009,0.2579847574234009,[13.769999504089355],[13.26491928100586],0.5050802230834961,0.5050802230834961,[14.899999618530273],[15.769022941589355],0.869023323059082,0.869023323059082
262,[5.190000534057617],[6.028135776519775],0.8381352424621582,0.8381352424621582,[1.0199999809265137],[0.7706465721130371],0.24935340881347656,0.24935340881347656,[13.779999732971191],[13.238191604614258],0.5418081283569336,0.5418081283569336,[14.199999809265137],[16.053878784179688],1.8538789749145508,1.8538789749145508
263,[5.239999771118164],[5.992284774780273],0.7522850036621094,0.7522850036621094,[0.9399999976158142],[0.7567062973976135],0.18329370021820068,0.18329370021820068,[13.800000190734863],[13.288849830627441],0.5111503601074219,0.5111503601074219,[14.199999809265137],[15.863551139831543],1.6635513305664062,1.6635513305664062
264,[5.260000228881836],[6.02620792388916],0.7662076950073242,0.7662076950073242,[0.8700000047683716],[0.7336422801017761],0.13635772466659546,0.13635772466659546,[13.819999694824219],[13.24769115447998],0.5723085403442383,0.5723085403442383,[14.199999809265137],[15.686185836791992],1.4861860275268555,1.4861860275268555
265,[5.199999809265137],[6.050715446472168],0.8507156372070312,0.8507156372070312,[1.059999942779541],[0.713008463382721],0.34699147939682007,0.34699147939682007,[13.75],[13.212340354919434],0.5376596450805664,0.5376596450805664,[14.899999618530273],[15.516965866088867],0.6169662475585938,0.6169662475585938
266,[5.199999809265137],[6.042781352996826],0.8427815437316895,0.8427815437316895,[1.0700000524520874],[0.7874510884284973],0.2825489640235901,0.2825489640235901,[13.75],[13.22414779663086],0.5258522033691406,0.5258522033691406,[13.800000190734863],[16.178342819213867],2.378342628479004,2.378342628479004
267,[5.21999979019165],[6.027617454528809],0.8076176643371582,0.8076176643371582,[0.9599999189376831],[0.7592763900756836],0.2007235288619995,0.2007235288619995,[13.8100004196167],[13.260986328125],0.5490140914916992,0.5490140914916992,[14.199999809265137],[15.834615707397461],1.6346158981323242,1.6346158981323242
268,[5.25],[5.936240196228027],0.6862401962280273,0.6862401962280273,[0.9100000262260437],[0.7389549016952515],0.17104512453079224,0.17104512453079224,[13.8100004196167],[13.337015151977539],0.47298526763916016,0.47298526763916016,[16.0],[15.71433162689209],0.28566837310791016,0.28566837310791016
269,[5.260000228881836],[6.072526931762695],0.8125267028808594,0.8125267028808594,[0.9800000786781311],[0.7750157713890076],0.20498430728912354,0.20498430728912354,[13.75],[13.15660572052002],0.5933942794799805,0.5933942794799805,[15.09999942779541],[16.196428298950195],1.0964288711547852,1.0964288711547852
270,[5.260000228881836],[6.04670524597168],0.7867050170898438,0.7867050170898438,[0.9800000786781311],[0.7703300714492798],0.20967000722885132,0.20967000722885132,[13.760000228881836],[13.212305068969727],0.5476951599121094,0.5476951599121094,[14.800000190734863],[16.072267532348633],1.2722673416137695,1.2722673416137695
271,[5.210000038146973],[6.024974822998047],0.8149747848510742,0.8149747848510742,[1.0399999618530273],[0.7601384520530701],0.2798615097999573,0.2798615097999573,[13.75],[13.22812557220459],0.5218744277954102,0.5218744277954102,[14.600000381469727],[15.936799049377441],1.3367986679077148,1.3367986679077148
272,[5.300000190734863],[6.02285623550415],0.7228560447692871,0.7228560447692871,[0.949999988079071],[0.7734283804893494],0.17657160758972168,0.17657160758972168,[13.760000228881836],[13.25092887878418],0.5090713500976562,0.5090713500976562,[14.399999618530273],[16.037841796875],1.6378421783447266,1.6378421783447266
273,[5.25],[6.076289176940918],0.826289176940918,0.826289176940918,[0.9699999690055847],[0.7415371537208557],0.228462815284729,0.228462815284729,[13.760000228881836],[13.19145679473877],0.5685434341430664,0.5685434341430664,[14.300000190734863],[15.767511367797852],1.4675111770629883,1.4675111770629883
274,[5.2300004959106445],[6.053302764892578],0.8233022689819336,0.8233022689819336,[0.9999999403953552],[0.7446928024291992],0.255307137966156,0.255307137966156,[13.760000228881836],[13.219095230102539],0.5409049987792969,0.5409049987792969,[14.899999618530273],[15.779935836791992],0.8799362182617188,0.8799362182617188
275,[5.260000228881836],[6.036233425140381],0.7762331962585449,0.7762331962585449,[0.9599999189376831],[0.7702725529670715],0.18972736597061157,0.18972736597061157,[13.769999504089355],[13.227413177490234],0.5425863265991211,0.5425863265991211,[14.199999809265137],[16.045316696166992],1.8453168869018555,1.8453168869018555
276,[5.170000076293945],[6.017552852630615],0.8475527763366699,0.8475527763366699,[1.0800000429153442],[0.7391219139099121],0.34087812900543213,0.34087812900543213,[13.769999504089355],[13.258293151855469],0.5117063522338867,0.5117063522338867,[14.199999809265137],[15.727079391479492],1.5270795822143555,1.5270795822143555
277,[5.2699995040893555],[5.974973201751709],0.7049736976623535,0.7049736976623535,[0.949999988079071],[0.774012565612793],0.17598742246627808,0.17598742246627808,[13.75],[13.312577247619629],0.4374227523803711,0.4374227523803711,[14.199999809265137],[16.00039291381836],1.8003931045532227,1.8003931045532227
278,[5.239999771118164],[6.04914665222168],0.8091468811035156,0.8091468811035156,[0.9900000095367432],[0.7360664010047913],0.2539336085319519,0.2539336085319519,[13.769999504089355],[13.22415542602539],0.5458440780639648,0.5458440780639648,[14.399999618530273],[15.701702117919922],1.3017024993896484,1.3017024993896484
279,[5.309999942779541],[6.024447917938232],0.7144479751586914,0.7144479751586914,[0.9900000095367432],[0.7532750964164734],0.23672491312026978,0.23672491312026978,[13.75],[13.248259544372559],0.5017404556274414,0.5017404556274414,[13.100000381469727],[15.857110977172852],2.757110595703125,2.757110595703125
280,[5.110000133514404],[6.115978717803955],1.0059785842895508,1.0059785842895508,[0.949999988079071],[0.7149552702903748],0.2350447177886963,0.2350447177886963,[13.910000801086426],[13.169248580932617],0.7407522201538086,0.7407522201538086,[16.0],[15.403822898864746],0.5961771011352539,0.5961771011352539
281,[5.2699995040893555],[5.89874792098999],0.6287484169006348,0.6287484169006348,[0.9599999189376831],[0.7870150804519653],0.17298483848571777,0.17298483848571777,[13.769999504089355],[13.335582733154297],0.4344167709350586,0.4344167709350586,[15.09999942779541],[16.280311584472656],1.180312156677246,1.180312156677246
282,[5.329999923706055],[6.061203956604004],0.7312040328979492,0.7312040328979492,[0.9200000166893005],[0.7642660140991211],0.15573400259017944,0.15573400259017944,[13.739999771118164],[13.19348430633545],0.5465154647827148,0.5465154647827148,[14.899999618530273],[16.021175384521484],1.121175765991211,1.121175765991211
283,[5.320000648498535],[6.08006477355957],0.7600641250610352,0.7600641250610352,[0.9399999976158142],[0.7456279397010803],0.1943720579147339,0.1943720579147339,[13.75],[13.16683578491211],0.5831642150878906,0.5831642150878906,[14.899999618530273],[15.84001350402832],0.9400138854980469,0.9400138854980469
284,[5.239999771118164],[6.082987308502197],0.8429875373840332,0.8429875373840332,[0.9800000786781311],[0.7527876496315002],0.22721242904663086,0.22721242904663086,[13.760000228881836],[13.176118850708008],0.5838813781738281,0.5838813781738281,[14.399999618530273],[15.913826942443848],1.5138273239135742,1.5138273239135742
285,[6.6999993324279785],[6.686303615570068],0.013695716857910156,0.013695716857910156,[1.1200000047683716],[0.7120887637138367],0.4079112410545349,0.4079112410545349,[13.630001068115234],[12.251714706420898],1.378286361694336,1.378286361694336,[13.399999618530273],[16.85559844970703],3.455598831176758,3.455598831176758
286,[2.299999952316284],[6.5609965324401855],4.260996580123901,4.260996580123901,[0.5699999928474426],[0.7549857497215271],0.18498575687408447,0.18498575687408447,[15.430000305175781],[12.721638679504395],2.7083616256713867,2.7083616256713867,[13.300000190734863],[15.811903953552246],2.511903762817383,2.511903762817383
287,[1.4800000190734863],[3.3868257999420166],1.9068257808685303,1.9068257808685303,[0.6700000166893005],[0.6081257462501526],0.06187427043914795,0.06187427043914795,[17.860000610351562],[15.892594337463379],1.9674062728881836,1.9674062728881836,[13.399999618530273],[14.395596504211426],0.9955968856811523,0.9955968856811523
288,[1.2899999618530273],[2.9702978134155273],1.6802978515625,1.6802978515625,[0.6700000166893005],[0.6420368552207947],0.02796316146850586,0.02796316146850586,[18.260000228881836],[16.47883415222168],1.7811660766601562,1.7811660766601562,[13.399999618530273],[15.001248359680176],1.6012487411499023,1.6012487411499023
289,[1.6100000143051147],[2.536344051361084],0.9263440370559692,0.9263440370559692,[0.8899999856948853],[0.6415760517120361],0.24842393398284912,0.24842393398284912,[17.309999465942383],[16.6536808013916],0.6563186645507812,0.6563186645507812,[13.399999618530273],[14.573994636535645],1.173995018005371,1.173995018005371
290,[1.2999999523162842],[3.1293723583221436],1.8293724060058594,1.8293724060058594,[0.6399999856948853],[0.7086799740791321],0.06867998838424683,0.06867998838424683,[18.229999542236328],[16.36171531677246],1.8682842254638672,1.8682842254638672,[13.399999618530273],[15.550969123840332],2.1509695053100586,2.1509695053100586
291,[1.690000057220459],[2.4780147075653076],0.7880146503448486,0.7880146503448486,[0.6899999976158142],[0.6324809193611145],0.05751907825469971,0.05751907825469971,[17.229999542236328],[16.71225357055664],0.5177459716796875,0.5177459716796875,[13.399999618530273],[14.500152587890625],1.1001529693603516,1.1001529693603516
292,[1.0499999523162842],[3.153282403945923],2.1032824516296387,2.1032824516296387,[0.5099999904632568],[0.647923469543457],0.1379234790802002,0.1379234790802002,[18.15999984741211],[16.321735382080078],1.8382644653320312,1.8382644653320312,[13.5],[15.07275676727295],1.5727567672729492,1.5727567672729492
293,[1.5700000524520874],[2.340226650238037],0.7702265977859497,0.7702265977859497,[0.4999999701976776],[0.5975677371025085],0.09756776690483093,0.09756776690483093,[17.31999969482422],[16.843544006347656],0.4764556884765625,0.4764556884765625,[13.5],[14.221755027770996],0.7217550277709961,0.7217550277709961
294,[0.9800000190734863],[3.0047972202301025],2.024797201156616,2.024797201156616,[0.4000000059604645],[0.5933272838592529],0.19332727789878845,0.19332727789878845,[18.219999313354492],[16.45253562927246],1.7674636840820312,1.7674636840820312,[13.399999618530273],[14.644774436950684],1.2447748184204102,1.2447748184204102
295,[1.6699999570846558],[2.3317160606384277],0.661716103553772,0.661716103553772,[0.46000000834465027],[0.5624998807907104],0.10249987244606018,0.10249987244606018,[17.309999465942383],[16.84491729736328],0.46508216857910156,0.46508216857910156,[13.399999618530273],[13.936742782592773],0.5367431640625,0.5367431640625
296,[1.0499999523162842],[3.1453793048858643],2.09537935256958,2.09537935256958,[0.38999998569488525],[0.5780320763587952],0.1880320906639099,0.1880320906639099,[18.200000762939453],[16.30621337890625],1.8937873840332031,1.8937873840332031,[13.399999618530273],[14.519134521484375],1.1191349029541016,1.1191349029541016
297,[1.690000057220459],[2.3261847496032715],0.6361846923828125,0.6361846923828125,[0.5899999737739563],[0.5592506527900696],0.03074932098388672,0.03074932098388672,[17.309999465942383],[16.853755950927734],0.45624351501464844,0.45624351501464844,[13.399999618530273],[13.918335914611816],0.518336296081543,0.518336296081543
298,[1.100000023841858],[3.1409544944763184],2.0409544706344604,2.0409544706344604,[0.33000001311302185],[0.6177091598510742],0.28770914673805237,0.28770914673805237,[18.229999542236328],[16.325729370117188],1.9042701721191406,1.9042701721191406,[13.399999618530273],[14.838969230651855],1.438969612121582,1.438969612121582
299,[1.0499999523162842],[2.3732502460479736],1.3232502937316895,1.3232502937316895,[0.3499999940395355],[0.5411249995231628],0.19112500548362732,0.19112500548362732,[18.270000457763672],[16.794864654541016],1.4751358032226562,1.4751358032226562,[13.399999618530273],[13.770648956298828],0.3706493377685547,0.3706493377685547
300,[1.7100001573562622],[2.3426148891448975],0.6326147317886353,0.6326147317886353,[0.800000011920929],[0.5471318960189819],0.252868115901947,0.252868115901947,[17.31999969482422],[16.8249568939209],0.4950428009033203,0.4950428009033203,[13.399999618530273],[13.812180519104004],0.41218090057373047,0.41218090057373047
301,[1.1399999856948853],[3.169881820678711],2.0298818349838257,2.0298818349838257,[0.3799999952316284],[0.6813569068908691],0.3013569116592407,0.3013569116592407,[18.239999771118164],[16.277700424194336],1.9622993469238281,1.9622993469238281,[13.399999618530273],[15.28744125366211],1.887441635131836,1.887441635131836
302,[1.8200000524520874],[2.3818891048431396],0.5618890523910522,0.5618890523910522,[0.9399999976158142],[0.5560441613197327],0.38395583629608154,0.38395583629608154,[17.309999465942383],[16.7932186126709],0.5167808532714844,0.5167808532714844,[13.399999618530273],[13.896223068237305],0.49622344970703125,0.49622344970703125
303,[1.2899999618530273],[3.2009294033050537],1.9109294414520264,1.9109294414520264,[0.5400000214576721],[0.7229202389717102],0.18292021751403809,0.18292021751403809,[18.209999084472656],[16.292984008789062],1.9170150756835938,1.9170150756835938,[13.399999618530273],[15.67329216003418],2.2732925415039062,2.2732925415039062
304,[1.75],[2.4980063438415527],0.7480063438415527,0.7480063438415527,[0.8600000143051147],[0.602491557598114],0.25750845670700073,0.25750845670700073,[17.309999465942383],[16.682865142822266],0.6271343231201172,0.6271343231201172,[13.399999618530273],[14.26400375366211],0.8640041351318359,0.8640041351318359
305,[1.350000023841858],[3.0780467987060547],1.7280467748641968,1.7280467748641968,[0.6800000071525574],[0.6988880634307861],0.01888805627822876,0.01888805627822876,[18.25],[16.413795471191406],1.8362045288085938,1.8362045288085938,[13.5],[15.478057861328125],1.978057861328125,1.978057861328125
306,[1.690000057220459],[2.546617269515991],0.8566172122955322,0.8566172122955322,[0.7799999713897705],[0.6472943425178528],0.13270562887191772,0.13270562887191772,[17.350000381469727],[16.643728256225586],0.7062721252441406,0.7062721252441406,[13.5],[14.635777473449707],1.135777473449707,1.135777473449707
307,[1.100000023841858],[3.048383951187134],1.9483839273452759,1.9483839273452759,[0.44999998807907104],[0.676887035369873],0.226887047290802,0.226887047290802,[18.239999771118164],[16.42563247680664],1.8143672943115234,1.8143672943115234,[13.399999618530273],[15.300477027893066],1.900477409362793,1.900477409362793
308,[1.5499999523162842],[2.3725550174713135],0.8225550651550293,0.8225550651550293,[0.46000000834465027],[0.5771384835243225],0.11713847517967224,0.11713847517967224,[17.329999923706055],[16.811189651489258],0.5188102722167969,0.5188102722167969,[13.399999618530273],[14.065444946289062],0.6654453277587891,0.6654453277587891
309,[0.9300000071525574],[2.984017848968506],2.0540178418159485,2.0540178418159485,[0.3199999928474426],[0.5785263180732727],0.2585263252258301,0.2585263252258301,[18.260000228881836],[16.439165115356445],1.8208351135253906,1.8208351135253906,[13.399999618530273],[14.462759971618652],1.062760353088379,1.062760353088379
310,[1.5299999713897705],[2.2893590927124023],0.7593591213226318,0.7593591213226318,[0.5699999928474426],[0.5386813282966614],0.03131866455078125,0.03131866455078125,[17.31999969482422],[16.8815975189209],0.4384021759033203,0.4384021759033203,[13.399999618530273],[13.747354507446289],0.3473548889160156,0.3473548889160156
