,cpu_user_time_diff_observations,cpu_user_time_diff_predicted_observations,cpu_user_time_diff_mae,cpu_user_time_diff_rmse,cpu_system_time_diff_observations,cpu_system_time_diff_predicted_observations,cpu_system_time_diff_mae,cpu_system_time_diff_rmse,cpu_idle_time_diff_observations,cpu_idle_time_diff_predicted_observations,cpu_idle_time_diff_mae,cpu_idle_time_diff_rmse,memory_observations,memory_predicted_observations,memory_mae,memory_rmse
967,[0.030000001192092896],[0],0.030000001192092896,0.030000001192092896,[0.05000000074505806],[0.16638824343681335],0.1163882426917553,0.1163882426917553,[19.940000534057617],[17.79737091064453],2.142629623413086,2.142629623413086,[30.499998092651367],[26.66398048400879],3.836017608642578,3.836017608642578
968,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.07000000029802322],[0.20395129919052124],0.13395129889249802,0.13395129889249802,[19.889999389648438],[17.7634220123291],2.126577377319336,2.126577377319336,[30.499998092651367],[29.363975524902344],1.1360225677490234,1.1360225677490234
969,[0.030000001192092896],[0],0.030000001192092896,0.030000001192092896,[0.03999999910593033],[0.16638731956481934],0.126387320458889,0.126387320458889,[19.950000762939453],[17.79743003845215],2.1525707244873047,2.1525707244873047,[30.499998092651367],[26.658885955810547],3.8411121368408203,3.8411121368408203
970,[0.06000000238418579],[0],0.06000000238418579,0.06000000238418579,[0.05999999865889549],[0.20098748803138733],0.14098748937249184,0.14098748937249184,[19.889999389648438],[17.753602981567383],2.1363964080810547,2.1363964080810547,[30.499998092651367],[29.32429313659668],1.1757049560546875,1.1757049560546875
971,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.05000000074505806],[0.16343005001544952],0.11343004927039146,0.11343004927039146,[19.920000076293945],[17.8049259185791],2.1150741577148438,2.1150741577148438,[30.499998092651367],[26.609851837158203],3.890146255493164,3.890146255493164
972,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05999999865889549],[0.20593981444835663],0.14593981578946114,0.14593981578946114,[19.889999389648438],[17.752756118774414],2.1372432708740234,2.1372432708740234,[30.499998092651367],[29.350444793701172],1.1495532989501953,1.1495532989501953
973,[0.030000001192092896],[0],0.030000001192092896,0.030000001192092896,[0.03999999910593033],[0.16368591785430908],0.12368591874837875,0.12368591874837875,[19.940000534057617],[17.785411834716797],2.1545886993408203,2.1545886993408203,[30.499998092651367],[26.607280731201172],3.8927173614501953,3.8927173614501953
974,[0.06000000238418579],[0],0.06000000238418579,0.06000000238418579,[0.05000000074505806],[0.200176402926445],0.15017640218138695,0.15017640218138695,[19.889999389648438],[17.7515869140625],2.1384124755859375,2.1384124755859375,[30.499998092651367],[29.31434440612793],1.1856536865234375,1.1856536865234375
975,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.05000000074505806],[0.15897998213768005],0.108979981392622,0.108979981392622,[19.940000534057617],[17.793943405151367],2.14605712890625,2.14605712890625,[30.499998092651367],[26.591915130615234],3.908082962036133,3.908082962036133
976,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.05000000074505806],[0.20252501964569092],0.15252501890063286,0.15252501890063286,[19.889999389648438],[17.760711669921875],2.1292877197265625,2.1292877197265625,[30.499998092651367],[29.3499698638916],1.1500282287597656,1.1500282287597656
977,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.03999999910593033],[0.16041970252990723],0.1204197034239769,0.1204197034239769,[19.940000534057617],[17.791566848754883],2.1484336853027344,2.1484336853027344,[30.499998092651367],[26.58670425415039],3.9132938385009766,3.9132938385009766
978,[0.030000001192092896],[0],0.030000001192092896,0.030000001192092896,[0.05999999865889549],[0.19760006666183472],0.13760006800293922,0.13760006800293922,[19.899999618530273],[17.75033950805664],2.149660110473633,2.149660110473633,[30.499998092651367],[29.31426239013672],1.1857357025146484,1.1857357025146484
979,[0.030000001192092896],[0],0.030000001192092896,0.030000001192092896,[0.07000000029802322],[0.1368034929037094],0.06680349260568619,0.06680349260568619,[19.889999389648438],[17.828407287597656],2.0615921020507812,2.0615921020507812,[30.499998092651367],[28.05742645263672],2.4425716400146484,2.4425716400146484
980,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.03999999910593033],[0.1661522537469864],0.12615225464105606,0.12615225464105606,[19.950000762939453],[17.805496215820312],2.1445045471191406,2.1445045471191406,[30.39999771118164],[26.720247268676758],3.679750442504883,3.679750442504883
981,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.07000000029802322],[0.20027123391628265],0.13027123361825943,0.13027123361825943,[19.889999389648438],[17.765457153320312],2.124542236328125,2.124542236328125,[30.39999771118164],[29.298250198364258],1.1017475128173828,1.1017475128173828
982,[0.030000001192092896],[0],0.030000001192092896,0.030000001192092896,[0.05000000074505806],[0.16230012476444244],0.11230012401938438,0.11230012401938438,[19.940000534057617],[17.791067123413086],2.1489334106445312,2.1489334106445312,[30.39999771118164],[26.610628128051758],3.789369583129883,3.789369583129883
983,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05999999865889549],[0.20168176293373108],0.1416817642748356,0.1416817642748356,[19.8799991607666],[17.75640296936035],2.12359619140625,2.12359619140625,[30.39999771118164],[29.317089080810547],1.0829086303710938,1.0829086303710938
984,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.03999999910593033],[0.16183726489543915],0.12183726578950882,0.12183726578950882,[19.940000534057617],[17.7976131439209],2.1423873901367188,2.1423873901367188,[30.39999771118164],[26.579143524169922],3.8208541870117188,3.8208541870117188
985,[0.06000000238418579],[0],0.06000000238418579,0.06000000238418579,[0.029999999329447746],[0.19810433685779572],0.16810433752834797,0.16810433752834797,[19.90999984741211],[17.746416091918945],2.163583755493164,2.163583755493164,[30.39999771118164],[29.260290145874023],1.1397075653076172,1.1397075653076172
986,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.07000000029802322],[0.13016510009765625],0.060165099799633026,0.060165099799633026,[19.899999618530273],[17.818588256835938],2.081411361694336,2.081411361694336,[30.39999771118164],[27.85469627380371],2.5453014373779297,2.5453014373779297
987,[0.030000001192092896],[0],0.030000001192092896,0.030000001192092896,[0.07000000029802322],[0.13623405992984772],0.0662340596318245,0.0662340596318245,[19.90999984741211],[17.813005447387695],2.096994400024414,2.096994400024414,[30.39999771118164],[28.042129516601562],2.357868194580078,2.357868194580078
988,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.07000000029802322],[0.14036773145198822],0.070367731153965,0.070367731153965,[19.899999618530273],[17.822799682617188],2.077199935913086,2.077199935913086,[30.39999771118164],[28.096786499023438],2.303211212158203,2.303211212158203
989,[0.030000001192092896],[0],0.030000001192092896,0.030000001192092896,[0.07000000029802322],[0.1443818062543869],0.07438180595636368,0.07438180595636368,[19.899999618530273],[17.830524444580078],2.0694751739501953,2.0694751739501953,[30.39999771118164],[28.049903869628906],2.3500938415527344,2.3500938415527344
990,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05999999865889549],[0.14286640286445618],0.08286640420556068,0.08286640420556068,[19.899999618530273],[17.81712532043457],2.082874298095703,2.082874298095703,[30.39999771118164],[28.060781478881836],2.3392162322998047,2.3392162322998047
991,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05000000074505806],[0.1406765580177307],0.09067655727267265,0.09067655727267265,[19.899999618530273],[17.816619873046875],2.0833797454833984,2.0833797454833984,[30.39999771118164],[28.008102416992188],2.391895294189453,2.391895294189453
992,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.05999999865889549],[0.14069537818431854],0.08069537952542305,0.08069537952542305,[19.899999618530273],[17.81978988647461],2.080209732055664,2.080209732055664,[30.39999771118164],[27.930706024169922],2.4692916870117188,2.4692916870117188
993,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05999999865889549],[0.1391180008649826],0.07911800220608711,0.07911800220608711,[19.889999389648438],[17.807540893554688],2.08245849609375,2.08245849609375,[30.39999771118164],[27.972482681274414],2.4275150299072266,2.4275150299072266
994,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.03999999910593033],[0.16440212726593018],0.12440212815999985,0.12440212815999985,[19.950000762939453],[17.78853988647461],2.1614608764648438,2.1614608764648438,[30.39999771118164],[26.53641700744629],3.8635807037353516,3.8635807037353516
995,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05999999865889549],[0.20155631005764008],0.14155631139874458,0.14155631139874458,[19.8799991607666],[17.760515213012695],2.1194839477539062,2.1194839477539062,[30.39999771118164],[29.274024963378906],1.1259727478027344,1.1259727478027344
996,[0.030000001192092896],[0],0.030000001192092896,0.030000001192092896,[0.03999999910593033],[0.16109377145767212],0.12109377235174179,0.12109377235174179,[19.940000534057617],[17.78451919555664],2.1554813385009766,2.1554813385009766,[30.39999771118164],[26.549274444580078],3.8507232666015625,3.8507232666015625
997,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05999999865889549],[0.19850704073905945],0.13850704208016396,0.13850704208016396,[19.889999389648438],[17.74803924560547],2.1419601440429688,2.1419601440429688,[30.39999771118164],[29.258424758911133],1.1415729522705078,1.1415729522705078
998,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.029999999329447746],[0.1618625372648239],0.13186253793537617,0.13186253793537617,[19.950000762939453],[17.80350685119629],2.146493911743164,2.146493911743164,[30.39999771118164],[26.554773330688477],3.845224380493164,3.845224380493164
999,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05000000074505806],[0.1983495056629181],0.14834950491786003,0.14834950491786003,[19.889999389648438],[17.75160026550293],2.138399124145508,2.138399124145508,[30.499998092651367],[29.204607009887695],1.2953910827636719,1.2953910827636719
1000,[0.030000001192092896],[0],0.030000001192092896,0.030000001192092896,[0.03999999910593033],[0.1587948352098465],0.11879483610391617,0.11879483610391617,[19.950000762939453],[17.787080764770508],2.1629199981689453,2.1629199981689453,[30.499998092651367],[26.528438568115234],3.971559524536133,3.971559524536133
1001,[0.030000001192092896],[0],0.030000001192092896,0.030000001192092896,[0.07000000029802322],[0.19959744811058044],0.12959744781255722,0.12959744781255722,[19.889999389648438],[17.75275993347168],2.137239456176758,2.137239456176758,[30.499998092651367],[29.299549102783203],1.200448989868164,1.200448989868164
1002,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05000000074505806],[0.14449100196361542],0.09449100121855736,0.09449100121855736,[19.899999618530273],[17.831832885742188],2.068166732788086,2.068166732788086,[30.499998092651367],[28.053470611572266],2.4465274810791016,2.4465274810791016
1003,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.05999999865889549],[0.14068736135959625],0.08068736270070076,0.08068736270070076,[19.90999984741211],[17.80672836303711],2.103271484375,2.103271484375,[30.499998092651367],[28.012527465820312],2.4874706268310547,2.4874706268310547
1004,[2.390000104904175],[0],2.390000104904175,2.390000104904175,[0.36000001430511475],[0.141907200217247],0.21809281408786774,0.21809281408786774,[18.850000381469727],[17.823671340942383],1.0263290405273438,1.0263290405273438,[32.29999923706055],[28.044668197631836],4.255331039428711,4.255331039428711
1005,[1.5399999618530273],[2.699265718460083],1.1592657566070557,1.1592657566070557,[0.14000000059604645],[0.49796727299690247],0.357967272400856,0.357967272400856,[16.709999084472656],[15.001689910888672],1.7083091735839844,1.7083091735839844,[32.29999923706055],[32.2004280090332],0.09957122802734375,0.09957122802734375
1006,[0.03999999910593033],[1.7224408388137817],1.6824408397078514,1.6824408397078514,[0.03999999910593033],[0.34854841232299805],0.3085484132170677,0.3085484132170677,[19.93000030517578],[15.913810729980469],4.0161895751953125,4.0161895751953125,[32.29999923706055],[29.703523635864258],2.596475601196289,2.596475601196289
1007,[0.06000000238418579],[0],0.06000000238418579,0.06000000238418579,[0.07000000029802322],[0.23354512453079224],0.163545124232769,0.163545124232769,[19.8700008392334],[17.29736328125],2.5726375579833984,2.5726375579833984,[32.29999923706055],[30.454519271850586],1.845479965209961,1.845479965209961
1008,[14.279999732971191],[0],14.279999732971191,14.279999732971191,[0.23000000417232513],[0.18710656464099884],0.042893439531326294,0.042893439531326294,[4.880000114440918],[17.857894897460938],12.97789478302002,12.97789478302002,[33.20000076293945],[28.996992111206055],4.203008651733398,4.203008651733398
1009,[17.6299991607666],[11.975822448730469],5.654176712036133,5.654176712036133,[0.10000000149011612],[0.5339489579200745],0.43394895642995834,0.43394895642995834,[0.20999999344348907],[7.834165573120117],7.624165579676628,7.624165579676628,[33.29999923706055],[34.17219543457031],0.8721961975097656,0.8721961975097656
1010,[16.989999771118164],[17.10735321044922],0.11735343933105469,0.11735343933105469,[0.09000000357627869],[0.31726565957069397],0.22726565599441528,0.22726565599441528,[0.20000000298023224],[1.736815333366394],1.5368153303861618,1.5368153303861618,[33.29999923706055],[31.8508358001709],1.4491634368896484,1.4491634368896484
1011,[15.84000015258789],[17.5894718170166],1.749471664428711,1.749471664428711,[0.07000000029802322],[0.2973238229751587],0.22732382267713547,0.22732382267713547,[0.3400000035762787],[1.0611997842788696],0.7211997807025909,0.7211997807025909,[33.29999923706055],[31.424373626708984],1.8756256103515625,1.8756256103515625
1012,[14.770000457763672],[17.288818359375],2.518817901611328,2.518817901611328,[0.10000000149011612],[0.31600549817085266],0.21600549668073654,0.21600549668073654,[0.5699999928474426],[1.3240617513656616],0.754061758518219,0.754061758518219,[33.29999923706055],[31.389352798461914],1.9106464385986328,1.9106464385986328
1013,[15.600000381469727],[16.9692440032959],1.3692436218261719,1.3692436218261719,[0.10999999940395355],[0.3405410647392273],0.23054106533527374,0.23054106533527374,[0.36000001430511475],[1.6280364990234375],1.2680364847183228,1.2680364847183228,[33.29999923706055],[31.564769744873047],1.7352294921875,1.7352294921875
1014,[15.930000305175781],[17.05434799194336],1.1243476867675781,1.1243476867675781,[0.07999999821186066],[0.3248395323753357],0.24483953416347504,0.24483953416347504,[0.3400000035762787],[1.58425772190094],1.2442577183246613,1.2442577183246613,[33.400001525878906],[31.42965316772461],1.9703483581542969,1.9703483581542969
1015,[15.800000190734863],[17.189912796020508],1.3899126052856445,1.3899126052856445,[0.10000000149011612],[0.31261545419692993],0.2126154527068138,0.2126154527068138,[0.5799999833106995],[1.438368558883667],0.8583685755729675,0.8583685755729675,[33.29999923706055],[31.41494369506836],1.8850555419921875,1.8850555419921875
1016,[15.899999618530273],[17.199602127075195],1.2996025085449219,1.2996025085449219,[0.10999999940395355],[0.31306192278862],0.20306192338466644,0.20306192338466644,[0.4000000059604645],[1.4850735664367676],1.085073560476303,1.085073560476303,[33.29999923706055],[31.465898513793945],1.8341007232666016,1.8341007232666016
1017,[14.500000953674316],[17.211868286132812],2.711867332458496,2.711867332458496,[0.10000000149011612],[0.3094410002231598],0.20944099873304367,0.20944099873304367,[0.3499999940395355],[1.5118697881698608],1.1618697941303253,1.1618697941303253,[33.29999923706055],[31.513227462768555],1.7867717742919922,1.7867717742919922
1018,[14.579999923706055],[16.991741180419922],2.411741256713867,2.411741256713867,[0.11999999731779099],[0.351668119430542],0.231668122112751,0.231668122112751,[0.41999998688697815],[1.6962591409683228],1.2762591540813446,1.2762591540813446,[33.29999923706055],[31.63927459716797],1.6607246398925781,1.6607246398925781
1019,[16.040000915527344],[16.940004348754883],0.9000034332275391,0.9000034332275391,[0.07000000029802322],[0.339387983083725],0.26938798278570175,0.26938798278570175,[0.41999998688697815],[1.7525105476379395],1.3325105607509613,1.3325105607509613,[33.29999923706055],[31.586488723754883],1.713510513305664,1.713510513305664
1020,[18.700000762939453],[17.165630340576172],1.5343704223632812,1.5343704223632812,[0.07000000029802322],[0.2894928753376007],0.21949287503957748,0.21949287503957748,[0.6600000262260437],[1.5988818407058716],0.9388818144798279,0.9388818144798279,[33.400001525878906],[31.263355255126953],2.136646270751953,2.136646270751953
1021,[16.829999923706055],[17.568246841430664],0.7382469177246094,0.7382469177246094,[0.05999999865889549],[0.21223480999469757],0.15223481133580208,0.15223481133580208,[0.8199999928474426],[1.3792234659194946],0.559223473072052,0.559223473072052,[33.400001525878906],[31.17798614501953],2.222015380859375,2.222015380859375
1022,[16.600000381469727],[17.555830001831055],0.9558296203613281,0.9558296203613281,[0.09000000357627869],[0.2851375639438629],0.19513756036758423,0.19513756036758423,[0.8600000143051147],[1.4158461093902588],0.555846095085144,0.555846095085144,[33.400001525878906],[31.618118286132812],1.7818832397460938,1.7818832397460938
1023,[17.0],[17.412681579589844],0.41268157958984375,0.41268157958984375,[0.05000000074505806],[0.2796330451965332],0.22963304445147514,0.22963304445147514,[0.6200000047683716],[1.5059826374053955],0.8859826326370239,0.8859826326370239,[33.29999923706055],[31.482994079589844],1.8170051574707031,1.8170051574707031
1024,[17.979999542236328],[17.491649627685547],0.48834991455078125,0.48834991455078125,[0.09000000357627869],[0.2620457112789154],0.17204570770263672,0.17204570770263672,[0.8799999952316284],[1.4159284830093384],0.53592848777771,0.53592848777771,[33.400001525878906],[31.30358123779297],2.0964202880859375,2.0964202880859375
1025,[16.110000610351562],[17.473262786865234],1.3632621765136719,1.3632621765136719,[0.05000000074505806],[0.2306000292301178],0.18060002848505974,0.18060002848505974,[0.44999995827674866],[1.4912430047988892],1.0412430465221405,1.0412430465221405,[33.5],[31.325456619262695],2.1745433807373047,2.1745433807373047
1026,[14.75],[17.44569969177246],2.695699691772461,2.695699691772461,[0.09000000357627869],[0.3009189963340759],0.21091899275779724,0.21091899275779724,[0.4599999785423279],[1.5572714805603027],1.0972715020179749,1.0972715020179749,[33.5],[31.69811248779297],1.8018875122070312,1.8018875122070312
1027,[18.43000030517578],[17.103116989135742],1.326883316040039,1.326883316040039,[0.05999999865889549],[0.31909701228141785],0.25909701362252235,0.25909701362252235,[1.399999976158142],[1.7887959480285645],0.38879597187042236,0.38879597187042236,[33.5],[31.613571166992188],1.8864288330078125,1.8864288330078125
1028,[18.670000076293945],[17.14124298095703],1.528757095336914,1.528757095336914,[0.07000000029802322],[0.20678593218326569],0.13678593188524246,0.13678593188524246,[1.059999942779541],[1.8605995178222656],0.8005995750427246,0.8005995750427246,[33.5],[31.20418357849121],2.295816421508789,2.295816421508789
1029,[18.729999542236328],[17.708221435546875],1.0217781066894531,1.0217781066894531,[0.09000000357627869],[0.2369021773338318],0.1469021737575531,0.1469021737575531,[1.0099999904632568],[1.4392938613891602],0.4292938709259033,0.4292938709259033,[33.400001525878906],[31.678037643432617],1.721963882446289,1.721963882446289
1030,[18.93000030517578],[17.65955924987793],1.2704410552978516,1.2704410552978516,[0.07000000029802322],[0.22287611663341522],0.152876116335392,0.152876116335392,[0.8399999737739563],[1.4373948574066162],0.5973948836326599,0.5973948836326599,[33.5],[31.543529510498047],1.9564704895019531,1.9564704895019531
1031,[18.770000457763672],[17.881175994873047],0.888824462890625,0.888824462890625,[0.10000000149011612],[0.22562085092067719],0.12562084943056107,0.12562084943056107,[1.0199999809265137],[1.2844194173812866],0.26441943645477295,0.26441943645477295,[33.400001525878906],[31.60208511352539],1.7979164123535156,1.7979164123535156
1032,[18.6299991607666],[17.70879554748535],0.92120361328125,0.92120361328125,[0.07999999821186066],[0.22439312934875488],0.14439313113689423,0.14439313113689423,[1.2000000476837158],[1.4095770120620728],0.20957696437835693,0.20957696437835693,[33.5],[31.560731887817383],1.9392681121826172,1.9392681121826172
1033,[18.649999618530273],[17.749540328979492],0.9004592895507812,0.9004592895507812,[0.07999999821186066],[0.24089984595775604],0.16089984774589539,0.16089984774589539,[1.2200000286102295],[1.3727593421936035],0.15275931358337402,0.15275931358337402,[33.5],[31.679046630859375],1.820953369140625,1.820953369140625
1034,[19.09000015258789],[17.840009689331055],1.249990463256836,1.249990463256836,[0.03999999910593033],[0.2217419147491455],0.18174191564321518,0.18174191564321518,[0.7300000190734863],[1.3374663591384888],0.6074663400650024,0.6074663400650024,[33.5],[31.564517974853516],1.9354820251464844,1.9354820251464844
1035,[18.719999313354492],[17.913555145263672],0.8064441680908203,0.8064441680908203,[0.07999999821186066],[0.20231947302818298],0.12231947481632233,0.12231947481632233,[1.1399999856948853],[1.3049007654190063],0.1649007797241211,0.1649007797241211,[33.5],[31.362558364868164],2.137441635131836,2.137441635131836
1036,[18.649999618530273],[17.86787223815918],0.7821273803710938,0.7821273803710938,[0.05999999865889549],[0.22200985252857208],0.1620098538696766,0.1620098538696766,[1.1299999952316284],[1.3047749996185303],0.17477500438690186,0.17477500438690186,[33.5],[31.520082473754883],1.9799175262451172,1.9799175262451172
1037,[18.600000381469727],[17.84834861755371],0.7516517639160156,0.7516517639160156,[0.07000000029802322],[0.22070221602916718],0.15070221573114395,0.15070221573114395,[1.2100000381469727],[1.3286497592926025],0.11864972114562988,0.11864972114562988,[33.5],[31.50010871887207],1.9998912811279297,1.9998912811279297
1038,[18.229999542236328],[17.676067352294922],0.5539321899414062,0.5539321899414062,[0.07999999821186066],[0.21103085577487946],0.1310308575630188,0.1310308575630188,[1.649999976158142],[1.5152347087860107],0.13476526737213135,0.13476526737213135,[33.5],[31.5078125],1.9921875,1.9921875
1039,[19.0],[17.20882225036621],1.791177749633789,1.791177749633789,[0.05999999865889549],[0.23657618463039398],0.1765761859714985,0.1765761859714985,[0.8700000047683716],[1.9182544946670532],1.0482544898986816,1.0482544898986816,[33.5],[31.72772789001465],1.7722721099853516,1.7722721099853516
1040,[19.18000030517578],[17.79511260986328],1.3848876953125,1.3848876953125,[0.07000000029802322],[0.22313953936100006],0.15313953906297684,0.15313953906297684,[0.6600000262260437],[1.4831552505493164],0.8231552243232727,0.8231552243232727,[33.5],[31.727970123291016],1.7720298767089844,1.7720298767089844
1041,[18.469999313354492],[18.143020629882812],0.3269786834716797,0.3269786834716797,[0.05999999865889549],[0.1962975412607193],0.1362975426018238,0.1362975426018238,[1.4199999570846558],[1.173980712890625],0.24601924419403076,0.24601924419403076,[33.5],[31.394670486450195],2.1053295135498047,2.1053295135498047
1042,[18.959999084472656],[17.69056510925293],1.2694339752197266,1.2694339752197266,[0.05999999865889549],[0.2137240469455719],0.1537240482866764,0.1537240482866764,[0.8399999737739563],[1.5386104583740234],0.6986104846000671,0.6986104846000671,[33.5],[31.452686309814453],2.047313690185547,2.047313690185547
1043,[18.25],[17.89508628845215],0.35491371154785156,0.35491371154785156,[0.09000000357627869],[0.21445928514003754],0.12445928156375885,0.12445928156375885,[1.590000033378601],[1.3873887062072754],0.20261132717132568,0.20261132717132568,[33.5],[31.534236907958984],1.9657630920410156,1.9657630920410156
1044,[18.889999389648438],[17.593294143676758],1.2967052459716797,1.2967052459716797,[0.05000000074505806],[0.22234340012073517],0.1723433993756771,0.1723433993756771,[1.0199999809265137],[1.6050868034362793],0.5850868225097656,0.5850868225097656,[33.5],[31.61570167541504],1.884298324584961,1.884298324584961
1045,[18.959999084472656],[17.621137619018555],1.3388614654541016,1.3388614654541016,[0.07000000029802322],[0.2139805108308792],0.143980510532856,0.143980510532856,[0.8199999928474426],[1.632470965385437],0.8124709725379944,0.8124709725379944,[33.599998474121094],[31.551395416259766],2.048603057861328,2.048603057861328
1046,[18.920000076293945],[17.99309539794922],0.9269046783447266,0.9269046783447266,[0.05000000074505806],[0.20885707437992096],0.1588570736348629,0.1588570736348629,[0.8600000143051147],[1.3156098127365112],0.4556097984313965,0.4556097984313965,[33.599998474121094],[31.5802001953125],2.0197982788085938,2.0197982788085938
1047,[19.270000457763672],[18.03639030456543],1.2336101531982422,1.2336101531982422,[0.05999999865889549],[0.20246729254722595],0.14246729388833046,0.14246729388833046,[0.6399999856948853],[1.2721571922302246],0.6321572065353394,0.6321572065353394,[33.599998474121094],[31.39499282836914],2.205005645751953,2.205005645751953
1048,[18.100000381469727],[18.157922744750977],0.05792236328125,0.05792236328125,[0.11999999731779099],[0.19154778122901917],0.07154778391122818,0.07154778391122818,[1.6100000143051147],[1.1705057621002197],0.439494252204895,0.439494252204895,[33.5],[31.405868530273438],2.0941314697265625,2.0941314697265625
1049,[18.610000610351562],[17.769453048706055],0.8405475616455078,0.8405475616455078,[0.05000000074505806],[0.23542983829975128],0.18542983755469322,0.18542983755469322,[1.2100000381469727],[1.4893553256988525],0.2793552875518799,0.2793552875518799,[33.5],[31.711227416992188],1.7887725830078125,1.7887725830078125
1050,[19.170000076293945],[17.81303596496582],1.356964111328125,1.356964111328125,[0.05999999865889549],[0.2137758731842041],0.1537758745253086,0.1537758745253086,[0.6499999761581421],[1.5081100463867188],0.8581100702285767,0.8581100702285767,[33.599998474121094],[31.535293579101562],2.0647048950195312,2.0647048950195312
1051,[18.81999969482422],[18.130727767944336],0.6892719268798828,0.6892719268798828,[0.07000000029802322],[0.19031645357608795],0.12031645327806473,0.12031645327806473,[1.0099999904632568],[1.2601627111434937],0.2501627206802368,0.2501627206802368,[33.400001525878906],[31.3677978515625],2.0322036743164062,2.0322036743164062
1052,[18.229999542236328],[17.863611221313477],0.36638832092285156,0.36638832092285156,[0.07999999821186066],[0.19739943742752075],0.1173994392156601,0.1173994392156601,[1.6100000143051147],[1.436813235282898],0.1731867790222168,0.1731867790222168,[33.400001525878906],[31.421064376831055],1.9789371490478516,1.9789371490478516
1053,[18.760000228881836],[17.528919219970703],1.2310810089111328,1.2310810089111328,[0.03999999910593033],[0.22802601754665375],0.18802601844072342,0.18802601844072342,[1.0299999713897705],[1.7235877513885498],0.6935877799987793,0.6935877799987793,[33.5],[31.642200469970703],1.8577995300292969,1.8577995300292969
1054,[19.1299991607666],[17.846067428588867],1.2839317321777344,1.2839317321777344,[0.03999999910593033],[0.20724329352378845],0.16724329441785812,0.16724329441785812,[0.6499999761581421],[1.4977627992630005],0.8477628231048584,0.8477628231048584,[33.5],[31.495922088623047],2.004077911376953,2.004077911376953
1055,[18.639999389648438],[18.143539428710938],0.4964599609375,0.4964599609375,[0.09000000357627869],[0.18294185400009155],0.09294185042381287,0.09294185042381287,[1.2300000190734863],[1.2392410039901733],0.009240984916687012,0.009240984916687012,[33.5],[31.252450942993164],2.247549057006836,2.247549057006836
1056,[18.729999542236328],[18.024049758911133],0.7059497833251953,0.7059497833251953,[0.05999999865889549],[0.20247671008110046],0.14247671142220497,0.14247671142220497,[1.0199999809265137],[1.3370927572250366],0.31709277629852295,0.31709277629852295,[33.400001525878906],[31.478057861328125],1.9219436645507812,1.9219436645507812
1057,[18.56999969482422],[17.975147247314453],0.5948524475097656,0.5948524475097656,[0.07000000029802322],[0.2049003541469574],0.13490035384893417,0.13490035384893417,[1.2100000381469727],[1.3912150859832764],0.1812150478363037,0.1812150478363037,[33.5],[31.39680290222168],2.1031970977783203,2.1031970977783203
1058,[18.989999771118164],[17.93773078918457],1.0522689819335938,1.0522689819335938,[0.03999999910593033],[0.20463399589061737],0.16463399678468704,0.16463399678468704,[0.8500000238418579],[1.401627540588379],0.551627516746521,0.551627516746521,[33.400001525878906],[31.43706703186035],1.9629344940185547,1.9629344940185547
1059,[19.15999984741211],[18.07284164428711],1.087158203125,1.087158203125,[0.05999999865889549],[0.18502283096313477],0.12502283230423927,0.12502283230423927,[0.6399999856948853],[1.337369441986084],0.6973694562911987,0.6973694562911987,[33.400001525878906],[31.286348342895508],2.1136531829833984,2.1136531829833984
1060,[18.760000228881836],[18.207033157348633],0.5529670715332031,0.5529670715332031,[0.07999999821186066],[0.18019820749759674],0.10019820928573608,0.10019820928573608,[1.0199999809265137],[1.216705083847046],0.19670510292053223,0.19670510292053223,[33.5],[31.246295928955078],2.253704071044922,2.253704071044922
1061,[17.93000030517578],[18.067773818969727],0.1377735137939453,0.1377735137939453,[0.10000000149011612],[0.20313304662704468],0.10313304513692856,0.10313304513692856,[1.7899998426437378],[1.293938398361206],0.49606144428253174,0.49606144428253174,[33.5],[31.41578483581543],2.0842151641845703,2.0842151641845703
